##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/18 00:09:46
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Temperature [ K ], Total Density [ kg m^-3 ], Total Pressure [ Pa ], Total Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
5.26612997e+00, 3.17499950e-03, 1.05228499e-01, 4.29888164e+04, 5.55543244e-01, 3.29148804e+02, 1.80147791e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.29888164e+04, 2.69492004e+02, 1.93940473e+00, 2.47508688e+05, 4.44514526e+02, 5.92897766e+02, 5.86756287e+02, -9.40571070e-01, -8.51115570e+01
5.26612997e+00, -3.17499624e-03, 1.05228499e-01, 1.04060117e+05, 1.15254462e+00, 3.55568024e+02, 1.43810630e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04060117e+05, 3.14486908e+02, 2.73839712e+00, 3.49583906e+05, 4.44650726e+02, 5.11324524e+02, 5.09981964e+02, 2.57863951e+00, 3.69393539e+01
5.25635719e+00, 3.17499950e-03, 1.13558002e-01, 5.93330859e+04, 7.13226438e-01, 3.40717010e+02, 1.64236569e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.93330859e+04, 2.88841797e+02, 2.08656645e+00, 2.66347906e+05, 4.44611145e+02, 5.57504944e+02, 5.51139282e+02, 7.35178299e+01, -4.06495972e+01
5.25635719e+00, -3.17499624e-03, 1.13558002e-01, 1.27770344e+05, 1.35980761e+00, 3.62619324e+02, 1.34038687e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27770344e+05, 3.27092224e+02, 2.92626929e+00, 3.73606781e+05, 4.44696686e+02, 4.84835358e+02, 4.70718140e+02, -4.48564072e+01, 1.07133850e+02
5.25869799e+00, 1.27635644e-07, 1.21925503e-01, 1.38208063e+05, 1.47814035e+00, 3.61836212e+02, 1.35146844e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.38208063e+05, 3.25672363e+02, 3.21921301e+00, 4.11023594e+05, 4.44714111e+02, 4.89009216e+02, 4.48594574e+02, 1.21661026e+02, 1.51958939e+02
5.25869799e+00, -1.39101971e-07, 1.21925503e-01, 1.38216125e+05, 1.47822165e+00, 3.61837158e+02, 1.35145545e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.38216125e+05, 3.25674072e+02, 3.21935940e+00, 4.11042281e+05, 4.44714111e+02, 4.89007111e+02, 4.48587250e+02, 1.21663254e+02, 1.51972015e+02
5.26590586e+00, 3.17499950e-03, 1.19164601e-01, 5.94438984e+04, 7.21090555e-01, 3.39216888e+02, 1.66307223e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.94438984e+04, 2.86296814e+02, 2.15745211e+00, 2.75403969e+05, 4.44623535e+02, 5.61813171e+02, 5.54614441e+02, 8.16212921e+01, -3.70785522e+01
5.26590586e+00, -3.17499624e-03, 1.19164601e-01, 1.27875969e+05, 1.36369503e+00, 3.62292786e+02, 1.34499955e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27875969e+05, 3.26498810e+02, 2.94897294e+00, 3.76509188e+05, 4.44701202e+02, 4.86356873e+02, 4.70689545e+02, -4.65913467e+01, 1.13241371e+02
5.26113176e+00, 3.17499950e-03, 1.16361298e-01, 5.83389805e+04, 7.05540061e-01, 3.39529633e+02, 1.65876842e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.83389805e+04, 2.86848480e+02, 2.09746957e+00, 2.67742125e+05, 4.44615051e+02, 5.60565613e+02, 5.55076111e+02, 6.85751038e+01, -3.77064247e+01
5.26113176e+00, -3.17499624e-03, 1.16361298e-01, 1.26825094e+05, 1.35258675e+00, 3.62267426e+02, 1.34532130e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.26825094e+05, 3.26455200e+02, 2.92572999e+00, 3.73538375e+05, 4.44697418e+02, 4.86304382e+02, 4.71962769e+02, -4.24029808e+01, 1.09293480e+02
5.24657822e+00, 3.17499950e-03, 1.08082503e-01, 5.82144258e+04, 7.04608083e-01, 3.39453522e+02, 1.65963221e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.82144258e+04, 2.86716461e+02, 2.09849620e+00, 2.67853406e+05, 4.44582214e+02, 5.60457520e+02, 5.54417847e+02, 7.12127686e+01, -4.07705231e+01
5.24657822e+00, -3.17499624e-03, 1.08082503e-01, 1.28044195e+05, 1.36372852e+00, 3.62470612e+02, 1.34242725e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.28044195e+05, 3.26825348e+02, 2.94022369e+00, 3.75383750e+05, 4.44691162e+02, 4.85498779e+02, 4.71742950e+02, -4.20696411e+01, 1.06760567e+02
5.24877882e+00, 1.14207488e-07, 1.16381697e-01, 1.39218781e+05, 1.48602772e+00, 3.62192139e+02, 1.34649086e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39218781e+05, 3.26313354e+02, 3.22050667e+00, 4.11187156e+05, 4.44712402e+02, 4.87687775e+02, 4.46281281e+02, 1.25082199e+02, 1.51745926e+02
5.24877882e+00, -1.25673679e-07, 1.16381697e-01, 1.39219953e+05, 1.48603570e+00, 3.62192627e+02, 1.34648407e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39219953e+05, 3.26314270e+02, 3.22050214e+00, 4.11186563e+05, 4.44712433e+02, 4.87683472e+02, 4.46279663e+02, 1.25067711e+02, 1.51748810e+02
5.25415707e+00, 3.17499950e-03, 1.05258703e-01, 4.09069258e+04, 5.35192192e-01, 3.27103394e+02, 1.83000040e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.09069258e+04, 2.66159729e+02, 1.92762411e+00, 2.46007188e+05, 4.44517853e+02, 5.98458130e+02, 5.90357666e+02, -2.42115002e+01, -9.50985641e+01
5.25415707e+00, -3.17499624e-03, 1.05258703e-01, 1.04055125e+05, 1.14759564e+00, 3.56320557e+02, 1.42772400e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04055125e+05, 3.15819366e+02, 2.69783592e+00, 3.44408688e+05, 4.44654236e+02, 5.08708710e+02, 5.06084229e+02, 1.81737976e+01, 4.83012314e+01
5.25146818e+00, 3.17499950e-03, 1.10820197e-01, 5.83022148e+04, 7.08892763e-01, 3.38610535e+02, 1.67130804e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.83022148e+04, 2.85296783e+02, 2.13564396e+00, 2.72601438e+05, 4.44592499e+02, 5.62703979e+02, 5.56067810e+02, 7.55573807e+01, -4.14179497e+01
5.25146818e+00, -3.17499624e-03, 1.10820197e-01, 1.27021938e+05, 1.35496414e+00, 3.62173737e+02, 1.34659064e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27021938e+05, 3.26290131e+02, 2.93287873e+00, 3.74448625e+05, 4.44694061e+02, 4.86298462e+02, 4.72144653e+02, -4.53740005e+01, 1.07269875e+02
5.25887203e+00, 3.17499950e-03, 9.51197967e-02, 5.25259063e+04, 6.46712065e-01, 3.37130188e+02, 1.69072556e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.25259063e+04, 2.82731232e+02, 2.00098085e+00, 2.55327813e+05, 4.44446167e+02, 5.69610413e+02, 5.68963257e+02, 3.45171547e+00, -2.69246864e+01
5.25887203e+00, -3.17499693e-03, 9.51197967e-02, 1.06059609e+05, 1.17887890e+00, 3.54930817e+02, 1.44686604e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06059609e+05, 3.13360535e+02, 2.82582283e+00, 3.60738656e+05, 4.44643188e+02, 5.13530090e+02, 5.13018127e+02, -1.18461549e+00, 2.28936253e+01
5.25651407e+00, 3.17499950e-03, 1.00189298e-01, 4.57015234e+04, 5.81589818e-01, 3.31673523e+02, 1.76626444e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.57015234e+04, 2.73642365e+02, 1.95344114e+00, 2.49280625e+05, 4.44479980e+02, 5.85700073e+02, 5.81437744e+02, -3.14256334e+00, -7.04619751e+01
5.25651407e+00, -3.17499624e-03, 1.00189298e-01, 1.04229227e+05, 1.15878820e+00, 3.54893158e+02, 1.44741952e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04229227e+05, 3.13294312e+02, 2.77932453e+00, 3.54807781e+05, 4.44649445e+02, 5.13653320e+02, 5.12735840e+02, 1.18441439e+00, 3.06642303e+01
5.26565886e+00, 3.17499950e-03, 8.94317999e-02, 6.20842266e+04, 7.46716380e-01, 3.41199646e+02, 1.63466811e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.20842266e+04, 2.89583923e+02, 2.17738986e+00, 2.77836406e+05, 4.44443695e+02, 5.57719299e+02, 5.57367676e+02, -1.14256990e+00, 1.97687454e+01
5.26565886e+00, -3.17499787e-03, 8.94317999e-02, 1.08375148e+05, 1.20086706e+00, 3.55484375e+02, 1.43919551e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08375148e+05, 3.14338745e+02, 2.85612321e+00, 3.64603000e+05, 4.44638611e+02, 5.11589294e+02, 5.11395844e+02, 1.83966622e-01, 1.40666008e+01
5.26070976e+00, 3.17499950e-03, 8.21229964e-02, 6.57196094e+04, 7.95301795e-01, 3.40164673e+02, 1.64905047e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.57196094e+04, 2.87829956e+02, 2.35525751e+00, 3.00551594e+05, 4.44471954e+02, 5.60935364e+02, 5.60682434e+02, -1.54497612e+00, 1.67733173e+01
5.26070976e+00, -3.17499833e-03, 8.21229964e-02, 1.07772313e+05, 1.19503379e+00, 3.55358704e+02, 1.44095612e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07772313e+05, 3.14116547e+02, 2.84735703e+00, 3.63487594e+05, 4.44643066e+02, 5.12029968e+02, 5.12017334e+02, 5.21098614e-01, -3.56097388e+00
5.25392294e+00, 3.17499950e-03, 8.78108963e-02, 5.99762930e+04, 7.26709962e-01, 3.39938599e+02, 1.65198123e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.99762930e+04, 2.87447388e+02, 2.15844727e+00, 2.75415594e+05, 4.44437744e+02, 5.61533569e+02, 5.61467041e+02, 6.44097328e-01, 8.62128258e+00
5.25392294e+00, -3.17499740e-03, 8.78108963e-02, 1.06471656e+05, 1.18246317e+00, 3.55079681e+02, 1.44481564e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06471656e+05, 3.13623413e+02, 2.82848454e+00, 3.61079219e+05, 4.44644104e+02, 5.12997620e+02, 5.12884094e+02, -3.94844741e-01, 1.07842665e+01
5.25979090e+00, 3.17499950e-03, 8.86214003e-02, 6.11052578e+04, 7.37355709e-01, 3.40645111e+02, 1.64227080e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.11052578e+04, 2.88643097e+02, 2.16769409e+00, 2.76596469e+05, 4.44439331e+02, 5.59422607e+02, 5.59203979e+02, -3.18811119e-01, 1.56346397e+01
5.25979090e+00, -3.17499763e-03, 8.86214003e-02, 1.07629320e+05, 1.19359577e+00, 3.55336823e+02, 1.44125199e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07629320e+05, 3.14077728e+02, 2.84478664e+00, 3.63158406e+05, 4.44641754e+02, 5.12123535e+02, 5.11954803e+02, -3.97109166e-02, 1.31450596e+01
5.27603912e+00, 3.17499950e-03, 8.81745964e-02, 6.55790469e+04, 7.83673942e-01, 3.42311951e+02, 1.61946237e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.55790469e+04, 2.91475037e+02, 2.24878955e+00, 2.86957500e+05, 4.44459839e+02, 5.54359375e+02, 5.53700928e+02, -1.21196115e+00, 2.69835949e+01
5.27603912e+00, -3.17499856e-03, 8.81745964e-02, 1.09163563e+05, 1.20857739e+00, 3.55635468e+02, 1.43708313e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09163563e+05, 3.14605988e+02, 2.86830020e+00, 3.66153719e+05, 4.44634064e+02, 5.11055206e+02, 5.10962097e+02, 2.20347971e-01, 9.75246620e+00
5.27177191e+00, 3.17499950e-03, 8.22722018e-02, 6.67294531e+04, 8.04397464e-01, 3.40824005e+02, 1.64005375e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.67294531e+04, 2.88946777e+02, 2.35939670e+00, 3.01088969e+05, 4.44485474e+02, 5.58960693e+02, 5.58647034e+02, -4.36267406e-01, 1.87183456e+01
5.27177191e+00, -3.17499903e-03, 8.22722018e-02, 1.08519742e+05, 1.20244694e+00, 3.55487915e+02, 1.43913305e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08519742e+05, 3.14345001e+02, 2.85970688e+00, 3.65058469e+05, 4.44636139e+02, 5.11580688e+02, 5.11557404e+02, 2.06226587e-01, -4.87739706e+00
5.27084923e+00, 3.17499950e-03, 8.88032019e-02, 6.39516992e+04, 7.66694248e-01, 3.41752350e+02, 1.62710762e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.39516992e+04, 2.90522644e+02, 2.21772075e+00, 2.82987313e+05, 4.44450989e+02, 5.56059814e+02, 5.55522705e+02, -1.46568418e+00, 2.43907776e+01
5.27084923e+00, -3.17499810e-03, 8.88032019e-02, 1.08919797e+05, 1.20625949e+00, 3.55579346e+02, 1.43786895e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08919797e+05, 3.14506653e+02, 2.86508918e+00, 3.65745344e+05, 4.44635925e+02, 5.11260437e+02, 5.11114014e+02, 3.15894634e-01, 1.22321129e+01
5.27842283e+00, 3.17499950e-03, 7.54529014e-02, 6.91561484e+04, 8.39752436e-01, 3.39582855e+02, 1.65731239e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.91561484e+04, 2.86846100e+02, 2.50888228e+00, 3.20190688e+05, 4.44520935e+02, 5.62770386e+02, 5.62764465e+02, 9.45516765e-01, -2.39745760e+00
5.27842283e+00, -3.17499996e-03, 7.54529014e-02, 1.08800859e+05, 1.20617044e+00, 3.55398346e+02, 1.44037604e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08800859e+05, 3.14186584e+02, 2.87220001e+00, 3.66654063e+05, 4.44637146e+02, 5.11877075e+02, 5.11389984e+02, 2.02623218e-01, -2.23239098e+01
5.27399588e+00, 3.17764562e-03, 6.92733973e-02, 6.87989297e+04, 8.42723668e-01, 3.38104034e+02, 1.67777789e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.87989297e+04, 2.84353058e+02, 2.57343197e+00, 3.28444125e+05, 4.44541901e+02, 5.67259521e+02, 5.66691101e+02, -5.97425508e+00, -2.46756496e+01
5.27399588e+00, -3.17764236e-03, 6.92733973e-02, 1.08081914e+05, 1.20193291e+00, 3.54845947e+02, 1.44802260e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08081914e+05, 3.13210724e+02, 2.88448834e+00, 3.68225438e+05, 4.44640411e+02, 5.13823364e+02, 5.12602112e+02, 1.66658425e+00, -3.53657532e+01
5.26734495e+00, 3.17499950e-03, 7.60926977e-02, 6.78311484e+04, 8.26525807e-01, 3.38996887e+02, 1.66534483e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.78311484e+04, 2.85857147e+02, 2.49080133e+00, 3.17878938e+05, 4.44514893e+02, 5.64495972e+02, 5.64488159e+02, 6.37602687e-01, -2.89886618e+00
5.26734495e+00, -3.17499950e-03, 7.60926977e-02, 1.07844352e+05, 1.19739878e+00, 3.55126251e+02, 1.44415855e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07844352e+05, 3.13705750e+02, 2.86231279e+00, 3.65395594e+05, 4.44641632e+02, 5.12851135e+02, 5.12426758e+02, 1.94391817e-01, -2.08583622e+01
5.27288389e+00, 3.17499950e-03, 7.57727996e-02, 6.85477422e+04, 8.33756745e-01, 3.39299591e+02, 1.66121137e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.85477422e+04, 2.86367615e+02, 2.50137711e+00, 3.19233031e+05, 4.44521149e+02, 5.63625427e+02, 5.63617615e+02, 6.22235954e-01, -2.90407801e+00
5.27288389e+00, -3.17499973e-03, 7.57727996e-02, 1.08235195e+05, 1.20129955e+00, 3.55191071e+02, 1.44324684e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.08235195e+05, 3.13820251e+02, 2.86897469e+00, 3.66243594e+05, 4.44638611e+02, 5.12609497e+02, 5.12153320e+02, 1.82291046e-01, -2.16204128e+01
5.26272821e+00, 3.17774364e-03, 7.01031983e-02, 6.72195469e+04, 8.28311980e-01, 3.37095581e+02, 1.69170702e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.72195469e+04, 2.82659302e+02, 2.56755304e+00, 3.27699063e+05, 4.44549103e+02, 5.70265869e+02, 5.69378418e+02, -9.34502411e+00, -3.03977222e+01
5.26272821e+00, -3.17774038e-03, 7.01031983e-02, 1.07317031e+05, 1.19623685e+00, 3.54428802e+02, 1.45379531e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07317031e+05, 3.12474670e+02, 2.88778305e+00, 3.68648344e+05, 4.44643127e+02, 5.15266479e+02, 5.14038147e+02, 1.96142471e+00, -3.55029869e+01
5.25609303e+00, 3.17499950e-03, 7.61334971e-02, 6.69726641e+04, 8.19357634e-01, 3.38312653e+02, 1.67477667e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.69726641e+04, 2.84704193e+02, 2.49417114e+00, 3.18310625e+05, 4.44517334e+02, 5.66560303e+02, 5.66533569e+02, 3.04191887e-01, -5.49529409e+00
5.25609303e+00, -3.17499880e-03, 7.61334971e-02, 1.07295719e+05, 1.19201088e+00, 3.55021454e+02, 1.44563150e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07295719e+05, 3.13520569e+02, 2.85371614e+00, 3.64301938e+05, 4.44646240e+02, 5.13206909e+02, 5.12808655e+02, 3.18902522e-01, -2.02116299e+01
5.26171923e+00, 3.17499950e-03, 7.61130974e-02, 6.70886563e+04, 8.19337785e-01, 3.38609070e+02, 1.67070031e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.70886563e+04, 2.85203247e+02, 2.48321795e+00, 3.16913375e+05, 4.44518127e+02, 5.65672546e+02, 5.65667175e+02, 2.16761343e-02, -2.46208000e+00
5.26171923e+00, -3.17499903e-03, 7.61130974e-02, 1.07432531e+05, 1.19317794e+00, 3.55074005e+02, 1.44489598e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07432531e+05, 3.13613342e+02, 2.85437202e+00, 3.64384125e+05, 4.44644379e+02, 5.13036377e+02, 5.12636047e+02, 2.01857731e-01, -2.02634926e+01
5.24971008e+00, 3.17499950e-03, 8.08738992e-02, 6.44894375e+04, 7.85941124e-01, 3.38966675e+02, 1.66559100e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.44894375e+04, 2.85805878e+02, 2.36903644e+00, 3.02317375e+05, 4.44482697e+02, 5.64575562e+02, 5.64530029e+02, -8.21251869e-01, 7.12158012e+00
5.24971008e+00, -3.17499787e-03, 8.08738992e-02, 1.06850172e+05, 1.18573809e+00, 3.55219543e+02, 1.44289708e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06850172e+05, 3.13870483e+02, 2.83079958e+00, 3.61376594e+05, 4.44646362e+02, 5.12517761e+02, 5.12474243e+02, 1.78267062e-01, -6.67685652e+00
5.24316311e+00, 3.17499950e-03, 8.73311013e-02, 5.64086953e+04, 6.92064345e-01, 3.37779846e+02, 1.68173027e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.64086953e+04, 2.83811127e+02, 2.12106395e+00, 2.70648594e+05, 4.44442657e+02, 5.67822021e+02, 5.67682190e+02, 2.56011677e+00, -1.23377056e+01
5.24316311e+00, -3.17499693e-03, 8.73311013e-02, 1.04219453e+05, 1.15964913e+00, 3.54741638e+02, 1.44949198e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04219453e+05, 3.13026672e+02, 2.78713751e+00, 3.55802250e+05, 4.44645813e+02, 5.14173950e+02, 5.14106140e+02, -7.31657386e-01, 8.31948471e+00
5.24854279e+00, 3.17499950e-03, 8.75710025e-02, 5.81681719e+04, 7.09071517e-01, 3.38912476e+02, 1.66611743e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.81681719e+04, 2.85714600e+02, 2.13811207e+00, 2.72822875e+05, 4.44440826e+02, 5.64617920e+02, 5.64608215e+02, 2.56216502e+00, -2.09366322e+00
5.24854279e+00, -3.17499717e-03, 8.75710025e-02, 1.05466922e+05, 1.17218542e+00, 3.54946289e+02, 1.44665694e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.05466922e+05, 3.13387878e+02, 2.80916643e+00, 3.58613000e+05, 4.44643982e+02, 5.13468201e+02, 5.13372009e+02, -8.40324163e-01, 9.90311527e+00
5.25146008e+00, 3.17692361e-03, 7.09329993e-02, 6.59786719e+04, 8.14515531e-01, 3.36787140e+02, 1.69593227e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.59786719e+04, 2.82142120e+02, 2.53631234e+00, 3.23708219e+05, 4.44544098e+02, 5.71167847e+02, 5.70462402e+02, -9.58694744e+00, -2.67109165e+01
5.25146008e+00, -3.17692035e-03, 7.09329993e-02, 1.06932344e+05, 1.19163644e+00, 3.54475464e+02, 1.45315814e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06932344e+05, 3.12556976e+02, 2.87481236e+00, 3.66993656e+05, 4.44644409e+02, 5.15108887e+02, 5.13972107e+02, 2.66765952e+00, -3.40984344e+01
5.24507618e+00, 3.17499950e-03, 7.56734014e-02, 6.61809453e+04, 8.13185453e-01, 3.37577789e+02, 1.68493199e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.61809453e+04, 2.83468811e+02, 2.50242877e+00, 3.19369000e+05, 4.44523682e+02, 5.68751160e+02, 5.68666748e+02, -1.39275599e+00, -9.69875336e+00
5.24507618e+00, -3.17499833e-03, 7.56734014e-02, 1.07142203e+05, 1.19049537e+00, 3.54993225e+02, 1.44603932e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07142203e+05, 3.13470734e+02, 2.85127783e+00, 3.63993375e+05, 4.44649567e+02, 5.13315491e+02, 5.12852356e+02, 6.97833300e-02, -2.18012905e+01
5.25058508e+00, 3.17499950e-03, 7.59034008e-02, 6.66128906e+04, 8.16504896e-01, 3.37994537e+02, 1.67916107e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.66128906e+04, 2.84169281e+02, 2.49736357e+00, 3.18718563e+05, 4.44517883e+02, 5.67484070e+02, 5.67416931e+02, -3.71325374e-01, -8.72367477e+00
5.25058508e+00, -3.17499856e-03, 7.59034008e-02, 1.07104422e+05, 1.19008744e+00, 3.54991455e+02, 1.44605255e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07104422e+05, 3.13467590e+02, 2.85033798e+00, 3.63871719e+05, 4.44647522e+02, 5.13308472e+02, 5.12876648e+02, 3.45793873e-01, -2.10468922e+01
5.23222208e+00, 3.17499950e-03, 8.04395974e-02, 6.08099141e+04, 7.50078857e-01, 3.36927277e+02, 1.69371593e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.08099141e+04, 2.82377411e+02, 2.33013558e+00, 2.97357500e+05, 4.44489380e+02, 5.70644043e+02, 5.70579285e+02, 2.82509327e+00, -8.11825275e+00
5.23222208e+00, -3.17499717e-03, 8.04395974e-02, 1.04406305e+05, 1.15995431e+00, 3.55014313e+02, 1.44578552e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04406305e+05, 3.13507935e+02, 2.77738762e+00, 3.54565969e+05, 4.44656281e+02, 5.13271179e+02, 5.13098999e+02, -1.52131319e-01, -1.32913246e+01
5.23594379e+00, 3.17499950e-03, 9.16823968e-02, 4.75930430e+04, 5.99257231e-01, 3.33411102e+02, 1.74195111e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.75930430e+04, 2.76518616e+02, 1.95971131e+00, 2.50051953e+05, 4.44428619e+02, 5.80553955e+02, 5.77375916e+02, -1.13492899e+01, -5.95913773e+01
5.23594379e+00, -3.17499624e-03, 9.16823968e-02, 1.01829555e+05, 1.13196123e+00, 3.54915283e+02, 1.44710147e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.01829555e+05, 3.13333405e+02, 2.71407008e+00, 3.46475656e+05, 4.44647186e+02, 5.13534363e+02, 5.12893738e+02, 8.07689571e+00, 2.43367844e+01
5.23944187e+00, 3.17499950e-03, 7.60883018e-02, 6.50562695e+04, 8.01525235e-01, 3.37125549e+02, 1.69114423e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.50562695e+04, 2.82709991e+02, 2.48319244e+00, 3.16911563e+05, 4.44520142e+02, 5.70047302e+02, 5.69950195e+02, -1.15395176e+00, -1.04579639e+01
5.23944187e+00, -3.17499810e-03, 7.60883018e-02, 1.06863734e+05, 1.18692815e+00, 3.55063782e+02, 1.44508529e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06863734e+05, 3.13595459e+02, 2.83997869e+00, 3.62554000e+05, 4.44653290e+02, 5.13056946e+02, 5.12629700e+02, 5.30419469e-01, -2.09268417e+01
5.23769283e+00, 3.17499950e-03, 8.38852972e-02, 5.85600664e+04, 7.19990909e-01, 3.37437347e+02, 1.68653774e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.85600664e+04, 2.83234467e+02, 2.21846080e+00, 2.83087750e+05, 4.44460236e+02, 5.68972839e+02, 5.68911926e+02, 1.71708286e+00, -8.14869976e+00
5.23769283e+00, -3.17499693e-03, 8.38852972e-02, 1.04408609e+05, 1.16027164e+00, 3.54969635e+02, 1.44637680e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04408609e+05, 3.13429138e+02, 2.77982450e+00, 3.54873406e+05, 4.44651733e+02, 5.13413452e+02, 5.13409729e+02, -6.84319496e-01, -1.82831109e+00
5.22894096e+00, 1.37751996e-07, 1.05293997e-01, 1.40552406e+05, 1.49260306e+00, 3.63119934e+02, 1.33350456e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.40552406e+05, 3.27987366e+02, 3.19360232e+00, 4.07749250e+05, 4.44709320e+02, 4.84220947e+02, 4.43179199e+02, 1.21844101e+02, 1.52368469e+02
5.22894096e+00, -1.49218408e-07, 1.05293997e-01, 1.40558578e+05, 1.49266160e+00, 3.63120911e+02, 1.33349085e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.40558578e+05, 3.27989166e+02, 3.19368958e+00, 4.07760438e+05, 4.44709351e+02, 4.84215149e+02, 4.43173157e+02, 1.21829468e+02, 1.52379257e+02
