##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 14:53:53
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.32434511e+00, -3.17499624e-03, 1.38323694e-01, 9.02267031e+04, 1.02115023e+00, 3.51736816e+02, 1.50939131e+00, 9.02267031e+04, 3.07746582e+02, 5.30887451e+02
5.33263493e+00, 3.17499950e-03, 1.30616099e-01, 6.49702578e+04, 7.88276434e-01, 3.39674194e+02, 1.67443001e+00, 6.49702578e+04, 2.87006012e+02, 5.68656921e+02
5.33263493e+00, -3.17499647e-03, 1.30616099e-01, 9.95336250e+04, 1.11051750e+00, 3.54260590e+02, 1.47474277e+00, 9.95336250e+04, 3.12178375e+02, 5.22440125e+02
5.32985306e+00, 3.17499950e-03, 1.24352902e-01, 7.02170156e+04, 8.34417582e-01, 3.43202942e+02, 1.62603426e+00, 7.02170156e+04, 2.93002136e+02, 5.57894470e+02
5.32985306e+00, -3.17499717e-03, 1.24352902e-01, 1.00634328e+05, 1.12171984e+00, 3.54432251e+02, 1.47235775e+00, 1.00634328e+05, 3.12480835e+02, 5.21848877e+02
5.32813787e+00, 3.17499950e-03, 1.28691599e-01, 6.47472539e+04, 7.85541534e-01, 3.39616364e+02, 1.67523777e+00, 6.47472539e+04, 2.86918427e+02, 5.68654358e+02
5.32813787e+00, -3.17499647e-03, 1.28691599e-01, 9.88916875e+04, 1.10477448e+00, 3.54030029e+02, 1.47790289e+00, 9.88916875e+04, 3.11772400e+02, 5.23216431e+02
5.33679485e+00, 3.17499950e-03, 1.20545201e-01, 7.68157266e+04, 8.94864678e-01, 3.46687012e+02, 1.57829690e+00, 7.68157266e+04, 2.98973999e+02, 5.47155151e+02
5.33679485e+00, -3.17499787e-03, 1.20545201e-01, 1.02029539e+05, 1.13564157e+00, 3.54687347e+02, 1.46882021e+00, 1.02029539e+05, 3.12930725e+02, 5.20970154e+02
5.33370495e+00, 3.17499950e-03, 1.13766298e-01, 7.94392500e+04, 9.21488047e-01, 3.47434814e+02, 1.56801581e+00, 7.94392500e+04, 3.00264343e+02, 5.44781189e+02
5.33370495e+00, -3.17499856e-03, 1.13766298e-01, 1.01759484e+05, 1.13450706e+00, 3.54394714e+02, 1.47280955e+00, 1.01759484e+05, 3.12414581e+02, 5.21954346e+02
5.33177900e+00, 3.17499950e-03, 1.19059600e-01, 7.59316406e+04, 8.87190044e-01, 3.46168884e+02, 1.58538711e+00, 7.59316406e+04, 2.98081451e+02, 5.48786987e+02
5.33177900e+00, -3.17499787e-03, 1.19059600e-01, 1.01462844e+05, 1.13069749e+00, 3.54473358e+02, 1.47175884e+00, 1.01462844e+05, 3.12553284e+02, 5.21697876e+02
5.34087896e+00, 3.17499950e-03, 1.09550603e-01, 8.11502188e+04, 9.38560843e-01, 3.47950134e+02, 1.56091070e+00, 8.11502188e+04, 3.01155579e+02, 5.43118835e+02
5.34087896e+00, -3.17499926e-03, 1.09550603e-01, 1.02408469e+05, 1.14102435e+00, 3.54506287e+02, 1.47124457e+00, 1.02408469e+05, 3.12611328e+02, 5.21563965e+02
5.33714199e+00, 3.17499950e-03, 1.02640197e-01, 8.13786719e+04, 9.42446172e-01, 3.47720612e+02, 1.56401563e+00, 8.13786719e+04, 3.00758362e+02, 5.43840088e+02
5.33714199e+00, -3.17499996e-03, 1.02640197e-01, 1.02449578e+05, 1.14324450e+00, 3.54232971e+02, 1.47497892e+00, 1.02449578e+05, 3.12129517e+02, 5.22484131e+02
5.33542299e+00, 3.17499950e-03, 1.08203299e-01, 8.08078984e+04, 9.35699821e-01, 3.47745850e+02, 1.56370866e+00, 8.08078984e+04, 3.00802002e+02, 5.43772827e+02
5.33542299e+00, -3.17499926e-03, 1.08203299e-01, 1.02013453e+05, 1.13796437e+00, 3.54297241e+02, 1.47411859e+00, 1.02013453e+05, 3.12242859e+02, 5.22273926e+02
5.34127378e+00, 3.17499950e-03, 9.04949978e-02, 8.36981250e+04, 9.69942272e-01, 3.47607788e+02, 1.56554985e+00, 8.36981250e+04, 3.00563354e+02, 5.44195618e+02
5.34127378e+00, -3.17500136e-03, 9.04949978e-02, 1.03713742e+05, 1.15937781e+00, 3.53923431e+02, 1.47921348e+00, 1.03713742e+05, 3.11584229e+02, 5.23519714e+02
5.34551716e+00, 3.17499950e-03, 9.77201983e-02, 8.30118438e+04, 9.58716631e-01, 3.48199585e+02, 1.55744231e+00, 8.30118438e+04, 3.01587555e+02, 5.42299927e+02
5.34551716e+00, -3.17500089e-03, 9.77201983e-02, 1.03545305e+05, 1.15487897e+00, 3.54323975e+02, 1.47370481e+00, 1.03545305e+05, 3.12289886e+02, 5.22167725e+02
5.33920813e+00, 3.17499950e-03, 9.65676010e-02, 8.22882031e+04, 9.53053236e-01, 3.47707184e+02, 1.56418312e+00, 8.22882031e+04, 3.00735168e+02, 5.43877441e+02
5.33920813e+00, -3.17500066e-03, 9.65676010e-02, 1.03144555e+05, 1.15149665e+00, 3.54156738e+02, 1.47601199e+00, 1.03144555e+05, 3.11995117e+02, 5.22736389e+02
5.34808493e+00, 3.17499950e-03, 8.44696984e-02, 8.60776563e+04, 9.96456861e-01, 3.47792511e+02, 1.56304383e+00, 8.60776563e+04, 3.00882782e+02, 5.43611450e+02
5.34808493e+00, -3.17500252e-03, 8.44696984e-02, 1.03845133e+05, 1.16316330e+00, 3.53570740e+02, 1.48405564e+00, 1.03845133e+05, 3.10963623e+02, 5.24701660e+02
5.34173203e+00, 3.17499950e-03, 7.71249980e-02, 8.59736172e+04, 1.00132143e+00, 3.46735809e+02, 1.57754982e+00, 8.59736172e+04, 2.99057220e+02, 5.46991272e+02
5.34173203e+00, -3.17500299e-03, 7.71249980e-02, 1.03781781e+05, 1.16532636e+00, 3.53134613e+02, 1.49007344e+00, 1.03781781e+05, 3.10196930e+02, 5.26184998e+02
5.34150314e+00, 3.17499950e-03, 8.38100016e-02, 8.50437734e+04, 9.87839580e-01, 3.47201385e+02, 1.57113743e+00, 8.50437734e+04, 2.99860962e+02, 5.45498474e+02
5.34150314e+00, -3.17500229e-03, 8.38100016e-02, 1.03823906e+05, 1.16294265e+00, 3.53568115e+02, 1.48410428e+00, 1.03823906e+05, 3.10959015e+02, 5.24721252e+02
5.34790516e+00, 3.17499996e-03, 7.10131004e-02, 8.74626016e+04, 1.01861978e+00, 3.46743927e+02, 1.57748413e+00, 8.74626016e+04, 2.99071167e+02, 5.46971130e+02
5.34790516e+00, -3.17500392e-03, 7.10131004e-02, 1.03678828e+05, 1.16699088e+00, 3.52707642e+02, 1.49594915e+00, 1.03678828e+05, 3.09447205e+02, 5.27622803e+02
5.34192419e+00, 3.17500019e-03, 6.47094995e-02, 1.03610906e+05, 1.16893744e+00, 3.52299042e+02, 1.50158608e+00, 1.03610906e+05, 3.08730774e+02, 5.28991516e+02
5.34192419e+00, -3.17499693e-03, 6.47094995e-02, 1.04012148e+05, 1.17449486e+00, 3.52143982e+02, 1.50372624e+00, 1.04012148e+05, 3.08458984e+02, 5.29524841e+02
5.34182787e+00, 3.17499950e-03, 7.09171966e-02, 8.65026563e+04, 1.01086819e+00, 3.46155182e+02, 1.58554626e+00, 8.65026563e+04, 2.98056458e+02, 5.48840454e+02
5.34182787e+00, -3.17500369e-03, 7.09171966e-02, 1.03517984e+05, 1.16568482e+00, 3.52631134e+02, 1.49700892e+00, 1.03517984e+05, 3.09313080e+02, 5.27876648e+02
5.36006403e+00, 3.17500136e-03, 7.06984028e-02, 8.87248438e+04, 1.02945828e+00, 3.47393707e+02, 1.56858361e+00, 8.87248438e+04, 3.00193146e+02, 5.44904663e+02
5.36006403e+00, -3.17500462e-03, 7.06984028e-02, 1.03377625e+05, 1.16464937e+00, 3.52548859e+02, 1.49812341e+00, 1.03377625e+05, 3.09168549e+02, 5.28160889e+02
5.35382986e+00, 3.17500136e-03, 6.47094995e-02, 8.95423359e+04, 1.04139054e+00, 3.46984680e+02, 1.57422435e+00, 8.95423359e+04, 2.99486694e+02, 5.46228699e+02
5.35382986e+00, -3.17499810e-03, 6.47094995e-02, 1.04753047e+05, 1.18057537e+00, 3.52484558e+02, 1.49904370e+00, 1.04753047e+05, 3.09055908e+02, 5.28387207e+02
5.35413885e+00, 3.17499996e-03, 7.70021006e-02, 8.77517656e+04, 1.01741302e+00, 3.47522278e+02, 1.56678808e+00, 8.77517656e+04, 3.00415466e+02, 5.44486389e+02
5.35413885e+00, -3.17500369e-03, 7.70021006e-02, 1.03584383e+05, 1.16386306e+00, 3.53020355e+02, 1.49162197e+00, 1.03584383e+05, 3.09996185e+02, 5.26558655e+02
5.35398483e+00, 3.17500066e-03, 7.08557963e-02, 8.82241094e+04, 1.02509010e+00, 3.47149139e+02, 1.57193625e+00, 8.82241094e+04, 2.99770630e+02, 5.45688965e+02
5.35398483e+00, -3.17500415e-03, 7.08557963e-02, 1.03605813e+05, 1.16644263e+00, 3.52666290e+02, 1.49651241e+00, 1.03605813e+05, 3.09374634e+02, 5.27764526e+02
5.35470915e+00, 3.17499950e-03, 8.99742991e-02, 8.62270703e+04, 9.93293166e-01, 3.48648102e+02, 1.55131257e+00, 8.62270703e+04, 3.02365082e+02, 5.40858826e+02
5.35470915e+00, -3.17500229e-03, 8.99742991e-02, 1.03783617e+05, 1.16062415e+00, 3.53852417e+02, 1.48016691e+00, 1.03783617e+05, 3.11459259e+02, 5.23751404e+02
5.36076307e+00, 3.17499996e-03, 8.25067014e-02, 8.80207891e+04, 1.01549757e+00, 3.48383301e+02, 1.55495918e+00, 8.80207891e+04, 3.01906067e+02, 5.41714722e+02
5.36076307e+00, -3.17500322e-03, 8.25067014e-02, 1.03364969e+05, 1.16034353e+00, 3.53180603e+02, 1.48939371e+00, 1.03364969e+05, 3.10277679e+02, 5.26022217e+02
5.35442400e+00, 3.17499950e-03, 8.34882036e-02, 8.72022813e+04, 1.00748563e+00, 3.48135742e+02, 1.55835009e+00, 8.72022813e+04, 3.01477020e+02, 5.42513184e+02
5.35442400e+00, -3.17500299e-03, 8.34882036e-02, 1.03672734e+05, 1.16211355e+00, 3.53436646e+02, 1.48588765e+00, 1.03672734e+05, 3.10727783e+02, 5.25154175e+02
5.36224508e+00, 3.17499950e-03, 9.33948979e-02, 8.68249531e+04, 9.96115208e-01, 3.49358521e+02, 1.54157376e+00, 8.68249531e+04, 3.03598511e+02, 5.38559509e+02
5.36224508e+00, -3.17500206e-03, 9.33948979e-02, 1.03710734e+05, 1.15889084e+00, 3.53992584e+02, 1.47822416e+00, 1.03710734e+05, 3.11706024e+02, 5.23274292e+02
5.35147476e+00, 3.17499950e-03, 9.52968001e-02, 8.45812734e+04, 9.73857462e-01, 3.48732941e+02, 1.55014157e+00, 8.45812734e+04, 3.02512115e+02, 5.40585144e+02
5.35147476e+00, -3.17500136e-03, 9.52968001e-02, 1.03814758e+05, 1.15861583e+00, 3.54212067e+02, 1.47522986e+00, 1.03814758e+05, 3.12092712e+02, 5.22543762e+02
5.35901213e+00, 3.17499950e-03, 9.87173989e-02, 8.52076172e+04, 9.77618992e-01, 3.49346893e+02, 1.54173315e+00, 8.52076172e+04, 3.03578369e+02, 5.38597961e+02
5.35901213e+00, -3.17500136e-03, 9.87173989e-02, 1.03848953e+05, 1.15790665e+00, 3.54378967e+02, 1.47292733e+00, 1.03848953e+05, 3.12386841e+02, 5.21971619e+02
5.35686016e+00, 3.17499950e-03, 9.43458974e-02, 8.57679375e+04, 9.85711515e-01, 3.49053009e+02, 1.54576039e+00, 8.57679375e+04, 3.03067719e+02, 5.39550903e+02
5.35686016e+00, -3.17500182e-03, 9.43458974e-02, 1.03826188e+05, 1.15923023e+00, 3.54137695e+02, 1.47624254e+00, 1.03826188e+05, 3.11961639e+02, 5.22790710e+02
5.35798979e+00, 3.17499950e-03, 1.07980996e-01, 8.30394531e+04, 9.54831660e-01, 3.48965424e+02, 1.54698527e+00, 8.30394531e+04, 3.02915497e+02, 5.39844238e+02
5.35798979e+00, -3.17500043e-03, 1.07980996e-01, 1.03728008e+05, 1.15323830e+00, 3.54888641e+02, 1.46595347e+00, 1.03728008e+05, 3.13286041e+02, 5.20248779e+02
5.36326790e+00, 3.17499950e-03, 1.03407502e-01, 8.48993594e+04, 9.72526491e-01, 3.49626129e+02, 1.53791320e+00, 8.48993594e+04, 3.04063812e+02, 5.37693176e+02
5.36326790e+00, -3.17500113e-03, 1.03407502e-01, 1.03936305e+05, 1.15706742e+00, 3.54656525e+02, 1.46911347e+00, 1.03936305e+05, 3.12876312e+02, 5.21028442e+02
5.35373306e+00, 3.17499950e-03, 1.03290901e-01, 8.32660078e+04, 9.58141983e-01, 3.48836975e+02, 1.54872775e+00, 8.32660078e+04, 3.02692657e+02, 5.40252991e+02
5.35373306e+00, -3.17500066e-03, 1.03290901e-01, 1.03629414e+05, 1.15385377e+00, 3.54625397e+02, 1.46956134e+00, 1.03629414e+05, 3.12821564e+02, 5.21140198e+02
5.35850096e+00, 3.17499950e-03, 1.03349201e-01, 8.40853125e+04, 9.65266228e-01, 3.49252441e+02, 1.54303610e+00, 8.40853125e+04, 3.03414154e+02, 5.38908203e+02
5.35850096e+00, -3.17500089e-03, 1.03349201e-01, 1.03838344e+05, 1.15602636e+00, 3.54648895e+02, 1.46922886e+00, 1.03838344e+05, 3.12862854e+02, 5.21058960e+02
5.35634708e+00, 3.17499950e-03, 1.19240701e-01, 8.13513672e+04, 9.38336670e-01, 3.48422302e+02, 1.55449986e+00, 8.13513672e+04, 3.01973480e+02, 5.41622009e+02
5.35634708e+00, -3.17499903e-03, 1.19240701e-01, 1.03349828e+05, 1.14740312e+00, 3.55140656e+02, 1.46254873e+00, 1.03349828e+05, 3.13731140e+02, 5.19407837e+02
5.36272717e+00, 3.17499950e-03, 1.13611199e-01, 8.27863828e+04, 9.51234102e-01, 3.49090790e+02, 1.54529071e+00, 8.27863828e+04, 3.03133392e+02, 5.39445923e+02
5.36272717e+00, -3.17499996e-03, 1.13611199e-01, 1.03798133e+05, 1.15252233e+00, 3.55118744e+02, 1.46280575e+00, 1.03798133e+05, 3.13692444e+02, 5.19468872e+02
5.35161018e+00, 3.17499950e-03, 1.13610499e-01, 8.15835703e+04, 9.41435695e-01, 3.48344849e+02, 1.55552447e+00, 8.15835703e+04, 3.01839233e+02, 5.41858154e+02
5.35161018e+00, -3.17499950e-03, 1.13610499e-01, 1.03153797e+05, 1.14658952e+00, 3.54929596e+02, 1.46542907e+00, 1.03153797e+05, 3.13358368e+02, 5.20122498e+02
5.35716915e+00, 3.17499950e-03, 1.13610901e-01, 8.21392266e+04, 9.45918620e-01, 3.48699463e+02, 1.55066049e+00, 8.21392266e+04, 3.02454102e+02, 5.40713623e+02
5.35716915e+00, -3.17499973e-03, 1.13610901e-01, 1.03524063e+05, 1.14994943e+00, 3.55046204e+02, 1.46381462e+00, 1.03524063e+05, 3.13564270e+02, 5.19720093e+02
5.36184406e+00, 3.17499950e-03, 1.23415902e-01, 8.13797813e+04, 9.37229991e-01, 3.48688904e+02, 1.55086517e+00, 8.13797813e+04, 3.02435760e+02, 5.40769287e+02
5.36184406e+00, -3.17499880e-03, 1.23415902e-01, 1.03530977e+05, 1.14833963e+00, 3.55306824e+02, 1.46027541e+00, 1.03530977e+05, 3.14024780e+02, 5.18844421e+02
5.35228491e+00, 3.17499950e-03, 1.23170301e-01, 7.96373438e+04, 9.21282768e-01, 3.47904816e+02, 1.56161845e+00, 7.96373438e+04, 3.01077332e+02, 5.43290710e+02
5.35228491e+00, -3.17499833e-03, 1.23170301e-01, 1.03134461e+05, 1.14501524e+00, 3.55140106e+02, 1.46258771e+00, 1.03134461e+05, 3.13730225e+02, 5.19420898e+02
5.35778189e+00, 3.17499950e-03, 1.27345502e-01, 7.94150000e+04, 9.18039858e-01, 3.48032776e+02, 1.55988252e+00, 7.94150000e+04, 3.01298828e+02, 5.42886230e+02
5.35778189e+00, -3.17499810e-03, 1.27345502e-01, 1.03409828e+05, 1.14680219e+00, 3.55336823e+02, 1.45989370e+00, 1.03409828e+05, 3.14077850e+02, 5.18752686e+02
5.35706520e+00, 3.17499950e-03, 1.23293102e-01, 8.07462734e+04, 9.31563318e-01, 3.48383789e+02, 1.55505371e+00, 8.07462734e+04, 3.01906708e+02, 5.41754944e+02
5.35706520e+00, -3.17499856e-03, 1.23293102e-01, 1.03348711e+05, 1.14680862e+00, 3.55230713e+02, 1.46133161e+00, 1.03348711e+05, 3.13890350e+02, 5.19108276e+02
5.35263205e+00, 3.17499950e-03, 1.30192906e-01, 7.53638203e+04, 8.79916489e-01, 3.46267578e+02, 1.58406806e+00, 7.53638203e+04, 2.98254364e+02, 5.48403259e+02
5.35263205e+00, -3.17499763e-03, 1.30192906e-01, 1.03327859e+05, 1.14583158e+00, 3.55346313e+02, 1.45979404e+00, 1.03327859e+05, 3.14094604e+02, 5.18731934e+02
5.34709692e+00, 3.17499950e-03, 1.24498501e-01, 7.75472734e+04, 9.01231408e-01, 3.47093903e+02, 1.57273424e+00, 7.75472734e+04, 2.99676880e+02, 5.45849365e+02
5.34709692e+00, -3.17499787e-03, 1.24498501e-01, 1.02915984e+05, 1.14300966e+00, 3.55074890e+02, 1.46350312e+00, 1.02915984e+05, 3.13614990e+02, 5.19652466e+02
5.34744310e+00, 3.17499950e-03, 1.31521106e-01, 7.17058906e+04, 8.45924318e-01, 3.44513977e+02, 1.60807800e+00, 7.17058906e+04, 2.95237488e+02, 5.53993042e+02
5.34744310e+00, -3.17499717e-03, 1.31521106e-01, 1.02783422e+05, 1.14028192e+00, 3.55270111e+02, 1.46085894e+00, 1.02783422e+05, 3.13959930e+02, 5.18998535e+02
5.34986401e+00, 3.17499950e-03, 1.27345696e-01, 7.64846875e+04, 8.90533149e-01, 3.46746338e+02, 1.57750249e+00, 7.64846875e+04, 2.99079865e+02, 5.46897095e+02
5.34986401e+00, -3.17499787e-03, 1.27345696e-01, 1.03133234e+05, 1.14466405e+00, 3.55192505e+02, 1.46189797e+00, 1.03133234e+05, 3.13822754e+02, 5.19253845e+02
5.34471321e+00, 3.17499950e-03, 1.17446899e-01, 8.01406719e+04, 9.27569151e-01, 3.47820007e+02, 1.56275332e+00, 8.01406719e+04, 3.00930450e+02, 5.43555969e+02
5.34471321e+00, -3.17499856e-03, 1.17446899e-01, 1.02621422e+05, 1.14115572e+00, 3.54854279e+02, 1.46649981e+00, 1.02621422e+05, 3.13225372e+02, 5.20391968e+02
5.33917809e+00, 3.17499950e-03, 1.27596796e-01, 7.16771953e+04, 8.46880734e-01, 3.44244537e+02, 1.61176991e+00, 7.16771953e+04, 2.94776886e+02, 5.54807922e+02
5.33917809e+00, -3.17499717e-03, 1.27596796e-01, 1.01975117e+05, 1.13383365e+00, 3.54875366e+02, 1.46627450e+00, 1.01975117e+05, 3.13262634e+02, 5.20344055e+02
5.34194613e+00, 3.17499950e-03, 1.22521900e-01, 7.70451094e+04, 8.96697521e-01, 3.46846924e+02, 1.57611227e+00, 7.70451094e+04, 2.99249786e+02, 5.46653076e+02
5.34194613e+00, -3.17499787e-03, 1.22521900e-01, 1.02514328e+05, 1.13957512e+00, 3.54914917e+02, 1.46569860e+00, 1.02514328e+05, 3.13332458e+02, 5.20197571e+02
5.34777594e+00, 3.17499950e-03, 1.05714299e-01, 8.20217500e+04, 9.46579576e-01, 3.48328430e+02, 1.55570126e+00, 8.20217500e+04, 3.01810791e+02, 5.41894348e+02
5.34777594e+00, -3.17500019e-03, 1.05714299e-01, 1.03164195e+05, 1.14867079e+00, 3.54625732e+02, 1.46957707e+00, 1.03164195e+05, 3.12821991e+02, 5.21148438e+02
5.34624481e+00, 3.17499950e-03, 1.11580603e-01, 8.13361094e+04, 9.39762354e-01, 3.48125549e+02, 1.55851865e+00, 8.13361094e+04, 3.01459290e+02, 5.42559570e+02
5.34624481e+00, -3.17499926e-03, 1.11580603e-01, 1.02794867e+05, 1.14391840e+00, 3.54724884e+02, 1.46823978e+00, 1.02794867e+05, 3.12997009e+02, 5.20819946e+02
5.34962511e+00, 3.17499950e-03, 1.00505501e-01, 8.31494844e+04, 9.58127975e-01, 3.48594604e+02, 1.55203843e+00, 8.31494844e+04, 3.02272278e+02, 5.41031372e+02
5.34962511e+00, -3.17500066e-03, 1.00505501e-01, 1.03583328e+05, 1.15409887e+00, 3.54508789e+02, 1.47116482e+00, 1.03583328e+05, 3.12615692e+02, 5.21540039e+02
5.33508587e+00, 3.17499950e-03, 1.37350902e-01, 5.82488047e+04, 7.25599408e-01, 3.35247559e+02, 1.73527992e+00, 5.82488047e+04, 2.79571350e+02, 5.81698608e+02
5.33508587e+00, -3.17499624e-03, 1.37350902e-01, 9.56744922e+04, 1.07202458e+00, 3.53500244e+02, 1.48519540e+00, 9.56744922e+04, 3.10840118e+02, 5.25002258e+02
5.34162998e+00, 3.17499950e-03, 1.34331599e-01, 6.50267500e+04, 7.88731813e-01, 3.39765137e+02, 1.67317343e+00, 6.50267500e+04, 2.87154358e+02, 5.68474731e+02
5.34162998e+00, -3.17499670e-03, 1.34331599e-01, 1.00396008e+05, 1.11690974e+00, 3.54771088e+02, 1.46773219e+00, 1.00396008e+05, 3.13078735e+02, 5.20705750e+02
5.33713198e+00, 3.17499950e-03, 1.32473901e-01, 6.48661797e+04, 7.87494421e-01, 3.39612885e+02, 1.67526591e+00, 6.48661797e+04, 2.86896942e+02, 5.68933350e+02
5.33713198e+00, -3.17499670e-03, 1.32473901e-01, 9.98054609e+04, 1.11209321e+00, 3.54493347e+02, 1.47154498e+00, 9.98054609e+04, 3.12588623e+02, 5.21651917e+02
5.33769083e+00, 3.17499950e-03, 1.44610196e-01, 5.39151445e+04, 6.83793604e-01, 3.32248474e+02, 1.77666223e+00, 5.39151445e+04, 2.74591705e+02, 5.90220337e+02
5.33769083e+00, -3.17499624e-03, 1.44610196e-01, 9.17614063e+04, 1.03346372e+00, 3.52592712e+02, 1.49766183e+00, 9.17614063e+04, 3.09246277e+02, 5.28032654e+02
5.33135319e+00, 3.17499950e-03, 1.48041904e-01, 5.17636406e+04, 6.67898357e-01, 3.29415131e+02, 1.81590927e+00, 5.17636406e+04, 2.69931702e+02, 5.98015625e+02
5.33135319e+00, -3.17499624e-03, 1.48041904e-01, 8.98585703e+04, 1.01100707e+00, 3.52783722e+02, 1.49506581e+00, 8.98585703e+04, 3.09581024e+02, 5.27364990e+02
5.33322001e+00, 3.17499950e-03, 1.42696396e-01, 5.39198242e+04, 6.81848586e-01, 3.32749268e+02, 1.76973522e+00, 5.39198242e+04, 2.75418182e+02, 5.88834839e+02
5.33322001e+00, -3.17499624e-03, 1.42696396e-01, 9.12536875e+04, 1.02926171e+00, 3.52336121e+02, 1.50117803e+00, 9.12536875e+04, 3.08796265e+02, 5.28894592e+02
5.32813120e+00, 1.20831103e-07, 1.60732299e-01, 1.36980234e+05, 1.46295512e+00, 3.62090271e+02, 1.36702287e+00, 1.36980234e+05, 3.26129822e+02, 4.94984955e+02
5.32813120e+00, -1.32297359e-07, 1.60732299e-01, 1.36983313e+05, 1.46298337e+00, 3.62090881e+02, 1.36701334e+00, 1.36983313e+05, 3.26131042e+02, 4.94981506e+02
5.33447123e+00, 3.17499950e-03, 1.56724095e-01, 7.19757578e+04, 8.63374174e-01, 3.40882507e+02, 1.65814281e+00, 7.19757578e+04, 2.89140320e+02, 5.61262207e+02
5.33447123e+00, -3.17499624e-03, 1.56724095e-01, 1.10542734e+05, 1.21230805e+00, 3.57152527e+02, 1.43509734e+00, 1.10542734e+05, 3.17304962e+02, 5.10778290e+02
5.32974195e+00, 3.17499950e-03, 1.54387102e-01, 7.52936250e+04, 8.95902455e-01, 3.42437622e+02, 1.63677728e+00, 7.52936250e+04, 2.91765991e+02, 5.57266663e+02
5.32974195e+00, -3.17499624e-03, 1.54387102e-01, 1.11884492e+05, 1.22773015e+00, 3.57095795e+02, 1.43589163e+00, 1.11884492e+05, 3.17201965e+02, 5.11269135e+02
5.34016705e+00, 3.17499950e-03, 1.50503203e-01, 5.21371875e+04, 6.68835104e-01, 3.30370239e+02, 1.80265296e+00, 5.21371875e+04, 2.71496521e+02, 5.95387451e+02
5.34016705e+00, -3.17499624e-03, 1.50503203e-01, 9.04539219e+04, 1.01663184e+00, 3.52971069e+02, 1.49248719e+00, 9.04539219e+04, 3.09910126e+02, 5.26709717e+02
5.33751678e+00, 2.45253928e-03, 1.61111906e-01, 9.35227969e+04, 1.06774497e+00, 3.49405090e+02, 1.54129422e+00, 9.35227969e+04, 3.03766052e+02, 5.35985962e+02
5.33751678e+00, -2.45256280e-03, 1.61111906e-01, 1.28272945e+05, 1.38336861e+00, 3.60094788e+02, 1.39455426e+00, 1.28272945e+05, 3.22560608e+02, 5.00824310e+02
5.34321404e+00, 3.17499950e-03, 1.54890999e-01, 5.19283672e+04, 6.69811428e-01, 3.29477661e+02, 1.81499600e+00, 5.19283672e+04, 2.70028168e+02, 5.97902954e+02
5.34321404e+00, -3.17499624e-03, 1.54890999e-01, 9.05713047e+04, 1.01881623e+00, 3.52819366e+02, 1.49457288e+00, 9.05713047e+04, 3.09643707e+02, 5.27251953e+02
5.33884192e+00, 3.17499950e-03, 1.55807599e-01, 5.90297891e+04, 7.37814724e-01, 3.33807953e+02, 1.75537932e+00, 5.90297891e+04, 2.77262787e+02, 5.82598022e+02
5.33884192e+00, -3.17499624e-03, 1.55807599e-01, 9.84879063e+04, 1.09314466e+00, 3.54936890e+02, 1.46551967e+00, 9.84879063e+04, 3.13382507e+02, 5.17928162e+02
5.34349298e+00, 3.17499950e-03, 1.40629202e-01, 5.87474609e+04, 7.29541183e-01, 3.35669769e+02, 1.72949696e+00, 5.87474609e+04, 2.80289124e+02, 5.80286682e+02
5.34349298e+00, -3.17499624e-03, 1.40629202e-01, 9.67340156e+04, 1.07995641e+00, 3.54136200e+02, 1.47646594e+00, 9.67340156e+04, 3.11960022e+02, 5.22839478e+02
5.34596920e+00, 3.17499950e-03, 1.46522194e-01, 5.53885781e+04, 6.98397696e-01, 3.33200409e+02, 1.76352382e+00, 5.53885781e+04, 2.76170166e+02, 5.87538940e+02
5.34596920e+00, -3.17499624e-03, 1.46522194e-01, 9.41139219e+04, 1.05349672e+00, 3.53670380e+02, 1.48287117e+00, 9.41139219e+04, 3.11139832e+02, 5.24423950e+02
5.34182978e+00, 3.17499950e-03, 1.45566195e-01, 5.43260547e+04, 6.87983274e-01, 3.32500214e+02, 1.77317977e+00, 5.43260547e+04, 2.75007416e+02, 5.89536194e+02
5.34182978e+00, -3.17499624e-03, 1.45566195e-01, 9.28440313e+04, 1.04244924e+00, 3.53137146e+02, 1.49019146e+00, 9.28440313e+04, 3.10201904e+02, 5.26223022e+02
5.34930706e+00, 3.17499950e-03, 1.37818694e-01, 6.52209766e+04, 7.88159370e-01, 3.40318115e+02, 1.66560316e+00, 6.52209766e+04, 2.88100037e+02, 5.66619812e+02
5.34930706e+00, -3.17499670e-03, 1.37818694e-01, 1.01049719e+05, 1.12131000e+00, 3.55227051e+02, 1.46146989e+00, 1.01049719e+05, 3.13883911e+02, 5.19151855e+02
5.34546804e+00, 3.17499950e-03, 1.36075199e-01, 6.49907969e+04, 7.86603272e-01, 3.40042694e+02, 1.66937828e+00, 6.49907969e+04, 2.87635742e+02, 5.67393799e+02
5.34546804e+00, -3.17499670e-03, 1.36075199e-01, 1.00830156e+05, 1.12008429e+00, 3.55036621e+02, 1.46408582e+00, 1.00830156e+05, 3.13547424e+02, 5.19803894e+02
