##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/17 23:19:01
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Temperature [ K ], Total Density [ kg m^-3 ], Total Pressure [ Pa ], Total Temperature [ K ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ]
5.20137596e+00, 3.17499950e-03, 8.11757967e-02, 1.00573891e+05, 1.12142813e+00, 3.53810760e+02, 1.48086202e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00573891e+05, 3.11433136e+02, 2.76880550e+00, 3.56177875e+05, 4.48061890e+02, 5.19708130e+02, 5.18139221e+02, 3.44819984e+01, 2.09589233e+01
5.20137596e+00, -3.17499624e-03, 8.11757967e-02, 1.00559766e+05, 1.12112212e+00, 3.53847321e+02, 1.48036516e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00559766e+05, 3.11496033e+02, 2.76692343e+00, 3.55936156e+05, 4.48062256e+02, 5.19603394e+02, 5.18034119e+02, -3.44927139e+01, 2.09428158e+01
5.48088312e+00, 3.17500019e-03, 1.90898493e-01, 8.76149688e+04, 1.01184726e+00, 3.48074738e+02, 1.55918992e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.76149688e+04, 3.01387054e+02, 2.72125983e+00, 3.50007844e+05, 4.47993500e+02, 5.42534241e+02, 5.40250488e+02, -2.41274142e+00, 4.96687355e+01
5.48088312e+00, -3.17499717e-03, 1.90898493e-01, 8.89786406e+04, 1.01854563e+00, 3.49700623e+02, 1.53692198e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.89786406e+04, 3.04210876e+02, 2.68019271e+00, 3.44728563e+05, 4.47997070e+02, 5.37360535e+02, 5.34909668e+02, 3.65125060e+00, 5.11340942e+01
5.48145199e+00, 3.17500159e-03, 1.79473802e-01, 8.96954141e+04, 1.02808189e+00, 3.49501465e+02, 1.53963077e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.96954141e+04, 3.03854797e+02, 2.71246409e+00, 3.48875438e+05, 4.47992004e+02, 5.38059143e+02, 5.35501160e+02, -4.35324311e-01, 5.24016342e+01
5.48145199e+00, -3.17499856e-03, 1.79473802e-01, 8.89741250e+04, 1.01885045e+00, 3.49653778e+02, 1.53754199e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.89741250e+04, 3.04122559e+02, 2.68221784e+00, 3.44985219e+05, 4.47992035e+02, 5.37546082e+02, 5.34667786e+02, 2.21847868e+00, 5.55090141e+01
5.48199511e+00, 3.17500299e-03, 1.68025807e-01, 9.12374609e+04, 1.03904903e+00, 3.50596100e+02, 1.52461648e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.12374609e+04, 3.05771362e+02, 2.69923592e+00, 3.47171656e+05, 4.47989075e+02, 5.34419617e+02, 5.31765869e+02, -1.13676476e+00, 5.31802330e+01
5.48199511e+00, -3.17499973e-03, 1.68025807e-01, 9.09752188e+04, 1.03364408e+00, 3.51004822e+02, 1.51900673e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.09752188e+04, 3.06485687e+02, 2.66968489e+00, 3.43369906e+05, 4.47987793e+02, 5.33068359e+02, 5.30159546e+02, 8.90810192e-01, 5.56049652e+01
5.48251295e+00, 3.17500439e-03, 1.56554297e-01, 9.16397969e+04, 1.04124665e+00, 3.51038422e+02, 1.51855242e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.16397969e+04, 3.06533203e+02, 2.68792701e+00, 3.45715313e+05, 4.47986633e+02, 5.33025269e+02, 5.30710571e+02, -4.42886762e-02, 4.96208191e+01
5.48251295e+00, -3.17500113e-03, 1.56554297e-01, 9.21914922e+04, 1.04452312e+00, 3.51536774e+02, 1.51171863e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.21914922e+04, 3.07402496e+02, 2.67690563e+00, 3.44296875e+05, 4.47985504e+02, 5.31389038e+02, 5.28772278e+02, 2.07837939e-01, 5.26698723e+01
5.48293018e+00, 3.17500578e-03, 1.45005897e-01, 9.22452422e+04, 1.04824078e+00, 3.51000641e+02, 1.51905680e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.22452422e+04, 3.06472321e+02, 2.70748901e+00, 3.48230313e+05, 4.47985321e+02, 5.33116455e+02, 5.31164246e+02, -2.29916126e-01, 4.55807648e+01
5.48293018e+00, -3.17500252e-03, 1.45005897e-01, 9.26038672e+04, 1.04965580e+00, 3.51444397e+02, 1.51297259e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.26038672e+04, 3.07248505e+02, 2.69416165e+00, 3.46515844e+05, 4.47984924e+02, 5.31647461e+02, 5.29664429e+02, 2.32264772e-01, 4.58753014e+01
5.48279619e+00, 3.17496387e-03, 7.60079026e-02, 9.92442969e+04, 1.12582147e+00, 3.51335205e+02, 1.51456141e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.92442969e+04, 3.07043701e+02, 2.89335012e+00, 3.72146375e+05, 4.47998627e+02, 5.32116150e+02, 5.32089783e+02, 2.04519853e-02, 5.29721785e+00
5.48279619e+00, -3.17499624e-03, 7.60079026e-02, 9.94731172e+04, 1.12710202e+00, 3.51540039e+02, 1.51176143e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.94731172e+04, 3.07401886e+02, 2.88823795e+00, 3.71489906e+05, 4.47999939e+02, 5.31443665e+02, 5.31418945e+02, 7.44325221e-02, 5.12801838e+00
5.48347282e+00, 3.17498716e-03, 8.74930993e-02, 9.89089297e+04, 1.11771870e+00, 3.52010162e+02, 1.50523901e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.89089297e+04, 3.08224823e+02, 2.84493327e+00, 3.65908000e+05, 4.47985199e+02, 5.29857178e+02, 5.29625854e+02, 3.07334751e-01, 1.56523724e+01
5.48347282e+00, -3.17499624e-03, 8.74930993e-02, 9.92811641e+04, 1.12109566e+00, 3.52140503e+02, 1.50346291e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.92811641e+04, 3.08452942e+02, 2.84826541e+00, 3.66338094e+05, 4.47987091e+02, 5.29428833e+02, 5.29182495e+02, -4.30315346e-01, 1.61418991e+01
5.48337317e+00, 3.17497086e-03, 9.89482030e-02, 9.79418906e+04, 1.10428536e+00, 3.52401306e+02, 1.49984694e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.79418906e+04, 3.08913269e+02, 2.79529309e+00, 3.59519500e+05, 4.47980438e+02, 5.28529053e+02, 5.28064514e+02, 2.63229281e-01, 2.21533680e+01
5.48337317e+00, -3.17499624e-03, 9.89482030e-02, 9.79932813e+04, 1.10419059e+00, 3.52510345e+02, 1.49836385e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.79932813e+04, 3.09103760e+02, 2.79071116e+00, 3.58931781e+05, 4.47982361e+02, 5.28173645e+02, 5.27685242e+02, -2.51729548e-01, 2.27067451e+01
5.48327923e+00, 3.17495479e-03, 1.10472098e-01, 9.73579063e+04, 1.09226274e+00, 3.53285095e+02, 1.48773158e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.73579063e+04, 3.10461334e+02, 2.73024702e+00, 3.51153594e+05, 4.47980438e+02, 5.25591187e+02, 5.24783630e+02, 2.97792137e-01, 2.91237965e+01
5.48327923e+00, -3.17499624e-03, 1.10472098e-01, 9.72493047e+04, 1.09134936e+00, 3.53235748e+02, 1.48841810e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.72493047e+04, 3.10374573e+02, 2.72989559e+00, 3.51109750e+05, 4.47982208e+02, 5.25760437e+02, 5.24943115e+02, -3.12854856e-01, 2.93034687e+01
5.48331785e+00, 3.17496015e-03, 1.21908799e-01, 9.52708906e+04, 1.07776964e+00, 3.51793274e+02, 1.50817406e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.52708906e+04, 3.07855621e+02, 2.75223970e+00, 3.53982563e+05, 4.47980927e+02, 5.30504822e+02, 5.29319702e+02, 2.58835614e-01, 3.54395523e+01
5.48331785e+00, -3.17499624e-03, 1.21908799e-01, 9.51911719e+04, 1.07697976e+00, 3.51775635e+02, 1.50842071e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.51911719e+04, 3.07824738e+02, 2.75094867e+00, 3.53817250e+05, 4.47981873e+02, 5.30565063e+02, 5.29376038e+02, -2.04818517e-01, 3.55004272e+01
5.48316717e+00, 3.17497598e-03, 1.33509099e-01, 9.46115859e+04, 1.06527185e+00, 3.52648407e+02, 1.49647999e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.46115859e+04, 3.09343933e+02, 2.68693495e+00, 3.45585438e+05, 4.47983643e+02, 5.27727417e+02, 5.26176025e+02, 3.30143869e-01, 4.04342842e+01
5.48316717e+00, -3.17499624e-03, 1.33509099e-01, 9.45650234e+04, 1.06449294e+00, 3.52690552e+02, 1.49590027e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.45650234e+04, 3.09417969e+02, 2.68337059e+00, 3.45126750e+05, 4.47983368e+02, 5.27585693e+02, 5.26013489e+02, -3.34343523e-01, 4.06981659e+01
5.27362919e+00, 3.17499950e-03, 9.86275002e-02, 8.15174688e+04, 9.47279215e-01, 3.47111115e+02, 1.57256043e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.15174688e+04, 2.99706299e+02, 2.58619595e+00, 3.32663188e+05, 4.48030121e+02, 5.45826416e+02, 5.45806580e+02, 6.75659657e-01, 4.60247993e+00
5.27362919e+00, -3.17499717e-03, 9.86275002e-02, 8.17085313e+04, 9.47688699e-01, 3.47456787e+02, 1.56781721e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.17085313e+04, 3.00302521e+02, 2.57481933e+00, 3.31198094e+05, 4.48027771e+02, 5.44742981e+02, 5.44692322e+02, -8.34171534e-01, 7.38471651e+00
5.26992512e+00, 3.17499950e-03, 9.53342021e-02, 8.24772188e+04, 9.58806038e-01, 3.47049591e+02, 1.57340002e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.24772188e+04, 2.99599365e+02, 2.62010479e+00, 3.37024563e+05, 4.48029724e+02, 5.46034363e+02, 5.46012939e+02, 8.97166431e-02, 4.83822536e+00
5.26992512e+00, -3.17499740e-03, 9.53342021e-02, 8.26975938e+04, 9.58753467e-01, 3.47528168e+02, 1.56683874e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.26975938e+04, 3.00425903e+02, 2.60211706e+00, 3.34709125e+05, 4.48027466e+02, 5.44515503e+02, 5.44475647e+02, -2.74259835e-01, 6.58679962e+00
5.26869297e+00, 3.17499950e-03, 9.96598974e-02, 7.88195781e+04, 9.21538949e-01, 3.46064240e+02, 1.58689415e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.88195781e+04, 2.97900299e+02, 2.55448771e+00, 3.28585688e+05, 4.48031647e+02, 5.49158020e+02, 5.49153870e+02, 1.51814246e+00, -1.48658180e+00
5.26869297e+00, -3.17499693e-03, 9.96598974e-02, 7.90498438e+04, 9.22875404e-01, 3.46306396e+02, 1.58357501e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.90498438e+04, 2.98318420e+02, 2.54897308e+00, 3.27875531e+05, 4.48030579e+02, 5.48376831e+02, 5.48375000e+02, -1.20895696e+00, 7.20063210e-01
5.27074909e+00, 3.17499950e-03, 9.78738964e-02, 8.08110000e+04, 9.41520274e-01, 3.46653137e+02, 1.57883048e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.08110000e+04, 2.98915894e+02, 2.58726835e+00, 3.32801594e+05, 4.48030701e+02, 5.47278076e+02, 5.47273682e+02, 7.61880577e-01, 2.06383610e+00
5.27074909e+00, -3.17499717e-03, 9.78738964e-02, 8.12075234e+04, 9.43597853e-01, 3.47139526e+02, 1.57216227e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.12075234e+04, 2.99754242e+02, 2.57541609e+00, 3.31275344e+05, 4.48028473e+02, 5.45754211e+02, 5.45726807e+02, -1.06231344e+00, 5.36630344e+00
5.24566793e+00, 3.17499950e-03, 9.86092016e-02, 7.33653828e+04, 8.69231105e-01, 3.43780579e+02, 1.61817873e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.33653828e+04, 2.93981201e+02, 2.49075079e+00, 3.20391188e+05, 4.48037323e+02, 5.56282104e+02, 5.55791321e+02, -1.33261461e+01, -1.91878204e+01
5.24566793e+00, -3.17499624e-03, 9.86092016e-02, 7.32707891e+04, 8.67469251e-01, 3.43908875e+02, 1.61642218e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.32707891e+04, 2.94200684e+02, 2.48113060e+00, 3.19153625e+05, 4.48037170e+02, 5.55872803e+02, 5.55418945e+02, 1.34201221e+01, -1.80080376e+01
5.25104618e+00, 3.17499950e-03, 9.82140973e-02, 7.45839688e+04, 8.81738901e-01, 3.44148132e+02, 1.61313760e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.45839688e+04, 2.94610626e+02, 2.51287746e+00, 3.23235969e+05, 4.48035339e+02, 5.55114075e+02, 5.54854858e+02, -6.21199608e+00, -1.57835789e+01
5.25104618e+00, -3.17499624e-03, 9.82140973e-02, 7.42910000e+04, 8.76655221e-01, 3.44462708e+02, 1.60883105e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.42910000e+04, 2.95149780e+02, 2.48692870e+00, 3.19898063e+05, 4.48035217e+02, 5.54149963e+02, 5.53938354e+02, 5.63495302e+00, -1.42383614e+01
5.24737692e+00, 3.17499950e-03, 9.42680985e-02, 7.61933750e+04, 8.98561895e-01, 3.44573822e+02, 1.60730183e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.61933750e+04, 2.95339661e+02, 2.54513407e+00, 3.27383906e+05, 4.48033600e+02, 5.53810303e+02, 5.53648254e+02, -2.42538452e+00, -1.31771669e+01
5.24737692e+00, -3.17499647e-03, 9.42680985e-02, 7.59417813e+04, 8.93452287e-01, 3.44983337e+02, 1.60169792e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.59417813e+04, 2.96042480e+02, 2.51561761e+00, 3.23587344e+05, 4.48033813e+02, 5.52536072e+02, 5.52396973e+02, 2.78617859e+00, -1.20811043e+01
5.24803019e+00, 3.17499950e-03, 9.70304981e-02, 7.46114531e+04, 8.82106960e-01, 3.44138916e+02, 1.61326373e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.46114531e+04, 2.94594849e+02, 2.51423407e+00, 3.23410375e+05, 4.48035248e+02, 5.55145630e+02, 5.54863159e+02, -7.34189844e+00, -1.61131191e+01
5.24803019e+00, -3.17499624e-03, 9.70304981e-02, 7.43526250e+04, 8.77719402e-01, 3.44395966e+02, 1.60974312e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.43526250e+04, 2.95035522e+02, 2.49235535e+00, 3.20595875e+05, 4.48034912e+02, 5.54350830e+02, 5.54109802e+02, 7.33295059e+00, -1.46088181e+01
5.26198292e+00, 3.17499950e-03, 1.02164499e-01, 7.49619063e+04, 8.85926962e-01, 3.44199890e+02, 1.61242986e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.49619063e+04, 2.94699768e+02, 2.52289581e+00, 3.24524719e+05, 4.48035461e+02, 5.54960938e+02, 5.54798340e+02, -3.66929555e+00, -1.29226093e+01
5.26198292e+00, -3.17499624e-03, 1.02164499e-01, 7.53163438e+04, 8.87303054e-01, 3.44734467e+02, 1.60510921e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.53163438e+04, 2.95616760e+02, 2.50703144e+00, 3.22483563e+05, 4.48034790e+02, 5.53297852e+02, 5.53208130e+02, 3.13185787e+00, -9.45652866e+00
5.26356602e+00, 3.17499950e-03, 1.10797003e-01, 7.15516406e+04, 8.48479331e-01, 3.43631531e+02, 1.62025762e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.15516406e+04, 2.93726349e+02, 2.43668389e+00, 3.13441500e+05, 4.48044495e+02, 5.56757080e+02, 5.55937622e+02, -2.23771858e+01, -2.02755661e+01
5.26356602e+00, -3.17499624e-03, 1.10797003e-01, 7.24778672e+04, 8.60694468e-01, 3.43388367e+02, 1.62359309e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.24778672e+04, 2.93310944e+02, 2.48065710e+00, 3.19098969e+05, 4.48045868e+02, 5.57441284e+02, 5.56609070e+02, 2.10644684e+01, -2.19871902e+01
5.27027607e+00, 3.17499950e-03, 1.08292401e-01, 7.33825859e+04, 8.66469443e-01, 3.44363770e+02, 1.61020219e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.33825859e+04, 2.94980225e+02, 2.46185970e+00, 3.16675625e+05, 4.48038422e+02, 5.54432739e+02, 5.54141663e+02, -6.02773523e+00, -1.69217148e+01
5.27027607e+00, -3.17499624e-03, 1.08292401e-01, 7.22670781e+04, 8.57935488e-01, 3.43431702e+02, 1.62296689e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.22670781e+04, 2.93385590e+02, 2.47086453e+00, 3.17834656e+05, 4.48039398e+02, 5.57341431e+02, 5.57037354e+02, 6.30287218e+00, -1.72941227e+01
5.26612997e+00, 3.17499950e-03, 1.05228499e-01, 7.32781875e+04, 8.65022242e-01, 3.44408142e+02, 1.60958326e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.32781875e+04, 2.95055725e+02, 2.45611572e+00, 3.15935281e+05, 4.48036316e+02, 5.54347839e+02, 5.54141724e+02, -1.17358243e+00, -1.50696230e+01
5.26612997e+00, -3.17499624e-03, 1.05228499e-01, 7.33765781e+04, 8.66772950e-01, 3.44269867e+02, 1.61148024e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.33765781e+04, 2.94820313e+02, 2.46550226e+00, 3.17143125e+05, 4.48036926e+02, 5.54708862e+02, 5.54533386e+02, 4.65224504e+00, -1.31519938e+01
5.25635719e+00, 3.17499950e-03, 1.13558002e-01, 9.71362891e+04, 1.09282565e+00, 3.52531097e+02, 1.49849677e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.71362891e+04, 3.09161591e+02, 2.75517273e+00, 3.54425281e+05, 4.48063385e+02, 5.26713013e+02, 5.20764099e+02, 7.00894241e+01, 3.63156433e+01
5.25635719e+00, -3.17499624e-03, 1.13558002e-01, 9.74537031e+04, 1.09878504e+00, 3.52126587e+02, 1.50404203e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.74537031e+04, 3.08454407e+02, 2.78560495e+00, 3.58340188e+05, 4.48063538e+02, 5.27519592e+02, 5.21243774e+02, -7.29665070e+01, 3.54645309e+01
5.25869799e+00, 1.27635644e-07, 1.21925503e-01, 1.42313281e+05, 1.50342202e+00, 3.64070679e+02, 1.33949125e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42313281e+05, 3.29707062e+02, 3.23577428e+00, 4.16280719e+05, 4.48096924e+02, 4.87668213e+02, 4.68481140e+02, 4.16570723e-01, 1.35445740e+02
5.25869799e+00, -1.39101971e-07, 1.21925503e-01, 1.42315766e+05, 1.50344014e+00, 3.64071747e+02, 1.33947670e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42315766e+05, 3.29708954e+02, 3.23576665e+00, 4.16279750e+05, 4.48096924e+02, 4.87666534e+02, 4.68477417e+02, 3.97864848e-01, 1.35452621e+02
5.26590586e+00, 3.17499950e-03, 1.19164601e-01, 9.78188672e+04, 1.10579789e+00, 3.51729980e+02, 1.50948966e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.78188672e+04, 3.07752899e+02, 2.82083321e+00, 3.62872406e+05, 4.48064148e+02, 5.29280212e+02, 5.22022217e+02, 7.73435516e+01, 4.05998535e+01
5.26590586e+00, -3.17499624e-03, 1.19164601e-01, 9.69457500e+04, 1.09771109e+00, 3.51412781e+02, 1.51383173e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.69457500e+04, 3.07200317e+02, 2.81190825e+00, 3.61723938e+05, 4.48063721e+02, 5.30061462e+02, 5.22814697e+02, -7.69203644e+01, 4.13906898e+01
5.26113176e+00, 3.17499950e-03, 1.16361298e-01, 9.60237266e+04, 1.08540821e+00, 3.51670013e+02, 1.51029181e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.60237266e+04, 3.07653564e+02, 2.76895046e+00, 3.56196313e+05, 4.48061707e+02, 5.29226624e+02, 5.23477234e+02, 6.73078384e+01, 3.90138359e+01
5.26113176e+00, -3.17499624e-03, 1.16361298e-01, 9.60065859e+04, 1.08580232e+00, 3.51607269e+02, 1.51115561e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.60065859e+04, 3.07546387e+02, 2.77414179e+00, 3.56864531e+05, 4.48062347e+02, 5.29233337e+02, 5.23119568e+02, -7.00278625e+01, 3.91141853e+01
5.24657822e+00, 3.17499950e-03, 1.08082503e-01, 9.63684766e+04, 1.08792603e+00, 3.51861115e+02, 1.50766301e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.63684766e+04, 3.07994873e+02, 2.76757932e+00, 3.56019250e+05, 4.48060913e+02, 5.28099976e+02, 5.22214966e+02, 6.99694519e+01, 3.58525505e+01
5.24657822e+00, -3.17499624e-03, 1.08082503e-01, 9.71072891e+04, 1.09659708e+00, 3.51815552e+02, 1.50829411e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.71072891e+04, 3.07915161e+02, 2.79167080e+00, 3.59119063e+05, 4.48061737e+02, 5.28592163e+02, 5.22502380e+02, -7.12376480e+01, 3.64154778e+01
5.24877882e+00, 1.14207488e-07, 1.16381697e-01, 1.43599594e+05, 1.51277483e+00, 3.64580139e+02, 1.33239508e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43599594e+05, 3.30630432e+02, 3.23324037e+00, 4.15955063e+05, 4.48097321e+02, 4.85764771e+02, 4.66605042e+02, 3.65948498e-01, 1.35081528e+02
5.24877882e+00, -1.25673679e-07, 1.16381697e-01, 1.43598438e+05, 1.51276612e+00, 3.64579681e+02, 1.33240175e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43598438e+05, 3.30629578e+02, 3.23324275e+00, 4.15955344e+05, 4.48097290e+02, 4.85765594e+02, 4.66606842e+02, 3.57738584e-01, 1.35078278e+02
5.25415707e+00, 3.17499950e-03, 1.05258703e-01, 7.23260625e+04, 8.58693898e-01, 3.43424744e+02, 1.62307811e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.23260625e+04, 2.93372925e+02, 2.47339654e+00, 3.18162688e+05, 4.48042633e+02, 5.57387024e+02, 5.56706848e+02, -1.92121658e+01, -1.97150116e+01
5.25415707e+00, -3.17499624e-03, 1.05258703e-01, 7.20996172e+04, 8.56954157e-01, 3.43233887e+02, 1.62568521e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.20996172e+04, 2.93047119e+02, 2.47523212e+00, 3.18398063e+05, 4.48041565e+02, 5.57967773e+02, 5.56853455e+02, 3.01846180e+01, -1.81965446e+01
5.25146818e+00, 3.17499950e-03, 1.10820197e-01, 9.65361094e+04, 1.09231687e+00, 3.51445587e+02, 1.51336074e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.65361094e+04, 3.07266541e+02, 2.79445601e+00, 3.59476906e+05, 4.48061188e+02, 5.29361572e+02, 5.23133301e+02, 7.25042114e+01, 3.60329094e+01
5.25146818e+00, -3.17499624e-03, 1.10820197e-01, 9.62650703e+04, 1.09178388e+00, 3.50966309e+02, 1.51993299e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.62650703e+04, 3.06432465e+02, 2.80988359e+00, 3.61462688e+05, 4.48062469e+02, 5.30732300e+02, 5.24625732e+02, -7.29108810e+01, 3.35947342e+01
5.25887203e+00, 3.17499950e-03, 9.51197967e-02, 7.88348906e+04, 9.23851073e-01, 3.45658508e+02, 1.59244108e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.88348906e+04, 2.97202698e+02, 2.57578874e+00, 3.31324906e+05, 4.48030640e+02, 5.50415833e+02, 5.50398376e+02, 1.49029279e+00, -4.11943150e+00
5.25887203e+00, -3.17499693e-03, 9.51197967e-02, 7.93100000e+04, 9.26124990e-01, 3.46281677e+02, 1.58391631e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.93100000e+04, 2.98274506e+02, 2.55922627e+00, 3.29194844e+05, 4.48031189e+02, 5.48477722e+02, 5.48464172e+02, -1.56986022e+00, -3.51806736e+00
5.25651407e+00, 3.17499950e-03, 1.00189298e-01, 7.47314219e+04, 8.83248508e-01, 3.44197113e+02, 1.61246634e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.47314219e+04, 2.94694305e+02, 2.51548481e+00, 3.23571250e+05, 4.48035217e+02, 5.54978027e+02, 5.54764587e+02, -4.43151045e+00, -1.47395182e+01
5.25651407e+00, -3.17499624e-03, 1.00189298e-01, 7.51386094e+04, 8.86395037e-01, 3.44519714e+02, 1.60805643e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.51386094e+04, 2.95247284e+02, 2.51269150e+00, 3.23212688e+05, 4.48036255e+02, 5.53981140e+02, 5.53805603e+02, 2.52030945e+00, -1.37148218e+01
5.26565886e+00, 3.17499950e-03, 8.94317999e-02, 8.45128594e+04, 9.81939554e-01, 3.47152832e+02, 1.57198620e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.45128594e+04, 2.99777069e+02, 2.67960548e+00, 3.44678094e+05, 4.48029602e+02, 5.45717529e+02, 5.45693359e+02, -1.04511607e+00, 5.02473402e+00
5.26565886e+00, -3.17499787e-03, 8.94317999e-02, 8.46460703e+04, 9.80601311e-01, 3.47662140e+02, 1.56501377e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.46460703e+04, 3.00657349e+02, 2.65637922e+00, 3.41690063e+05, 4.48029053e+02, 5.44093140e+02, 5.44072388e+02, 7.95303106e-01, 4.68750381e+00
5.26070976e+00, 3.17499950e-03, 8.21229964e-02, 8.55994531e+04, 9.97242153e-01, 3.46688232e+02, 1.57836652e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.55994531e+04, 2.98975189e+02, 2.73977494e+00, 3.52421000e+05, 4.48033691e+02, 5.47193787e+02, 5.47191162e+02, -1.12150717e+00, -1.28535092e+00
5.26070976e+00, -3.17499833e-03, 8.21229964e-02, 8.55871563e+04, 9.95990217e-01, 3.46881683e+02, 1.57572746e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.55871563e+04, 2.99309082e+02, 2.72877836e+00, 3.51007813e+05, 4.48035431e+02, 5.46584106e+02, 5.46581787e+02, 9.63393390e-01, -1.26829672e+00
