##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 15:54:24
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.27603912e+00, -3.17499856e-03, 8.81745964e-02, 1.08978891e+05, 1.20617747e+00, 3.55687866e+02, 1.45478630e+00, 1.08978891e+05, 3.14698700e+02, 5.17427795e+02
5.27177191e+00, 3.17499950e-03, 8.22722018e-02, 6.65895156e+04, 8.02905262e-01, 3.40782562e+02, 1.65822983e+00, 6.65895156e+04, 2.88876434e+02, 5.65088074e+02
5.27177191e+00, -3.17499903e-03, 8.22722018e-02, 1.08353438e+05, 1.20016897e+00, 3.55552368e+02, 1.45666015e+00, 1.08353438e+05, 3.14459015e+02, 5.17905518e+02
5.27084923e+00, 3.17499950e-03, 8.88032019e-02, 6.37416758e+04, 7.64735520e-01, 3.41626801e+02, 1.64648521e+00, 6.37416758e+04, 2.90309235e+02, 5.62474365e+02
5.27084923e+00, -3.17499810e-03, 8.88032019e-02, 1.08750141e+05, 1.20395672e+00, 3.55641968e+02, 1.45542741e+00, 1.08750141e+05, 3.14617462e+02, 5.17595520e+02
5.27842283e+00, 3.17499950e-03, 7.54529014e-02, 6.90088906e+04, 8.37719738e-01, 3.39632294e+02, 1.67418301e+00, 6.90088906e+04, 2.86929565e+02, 5.68583984e+02
5.27842283e+00, -3.17499996e-03, 7.54529014e-02, 1.08560625e+05, 1.20335877e+00, 3.55420258e+02, 1.45848262e+00, 1.08560625e+05, 3.14225372e+02, 5.18343933e+02
5.27399588e+00, 3.17764562e-03, 6.92733973e-02, 6.86508906e+04, 8.40636671e-01, 3.38159088e+02, 1.69450927e+00, 6.86508906e+04, 2.84445648e+02, 5.73009766e+02
5.27399588e+00, -3.17764236e-03, 6.92733973e-02, 1.07860805e+05, 1.19935095e+00, 3.54864197e+02, 1.46614182e+00, 1.07860805e+05, 3.13242889e+02, 5.20279602e+02
5.26734495e+00, 3.17499950e-03, 7.60926977e-02, 6.76952656e+04, 8.24649513e-01, 3.39041901e+02, 1.68225396e+00, 6.76952656e+04, 2.85933014e+02, 5.70308167e+02
5.26734495e+00, -3.17499950e-03, 7.60926977e-02, 1.07689719e+05, 1.19521642e+00, 3.55195435e+02, 1.46159601e+00, 1.07689719e+05, 3.13827942e+02, 5.19144775e+02
5.27288389e+00, 3.17499950e-03, 7.57727996e-02, 6.84149219e+04, 8.31905425e-01, 3.39347504e+02, 1.67809188e+00, 6.84149219e+04, 2.86448456e+02, 5.69435425e+02
5.27288389e+00, -3.17499973e-03, 7.57727996e-02, 1.08040461e+05, 1.19884157e+00, 3.55235046e+02, 1.46103573e+00, 1.08040461e+05, 3.13897980e+02, 5.18992065e+02
5.26272821e+00, 3.17774364e-03, 7.01031983e-02, 6.70658281e+04, 8.26223791e-01, 3.37135162e+02, 1.70861232e+00, 6.70658281e+04, 2.82725586e+02, 5.76032227e+02
5.26272821e+00, -3.17774038e-03, 7.01031983e-02, 1.07171602e+05, 1.19421852e+00, 3.54487732e+02, 1.47132814e+00, 1.07171602e+05, 3.12578613e+02, 5.21567322e+02
5.25609303e+00, 3.17499950e-03, 7.61334971e-02, 6.68376094e+04, 8.17591608e-01, 3.38336121e+02, 1.69195521e+00, 6.68376094e+04, 2.84743652e+02, 5.72414429e+02
5.25609303e+00, -3.17499880e-03, 7.61334971e-02, 1.07191188e+05, 1.19019282e+00, 3.55119385e+02, 1.46266651e+00, 1.07191188e+05, 3.13693604e+02, 5.19398132e+02
5.26171923e+00, 3.17499950e-03, 7.61130974e-02, 6.69596016e+04, 8.17614257e-01, 3.38639526e+02, 1.68779385e+00, 6.69596016e+04, 2.85254578e+02, 5.71513794e+02
5.26171923e+00, -3.17499903e-03, 7.61130974e-02, 1.07309547e+05, 1.19123113e+00, 3.55160522e+02, 1.46209049e+00, 1.07309547e+05, 3.13766296e+02, 5.19268250e+02
5.24971008e+00, 3.17499950e-03, 8.08738992e-02, 6.43132227e+04, 7.83889651e-01, 3.38945465e+02, 1.68341529e+00, 6.43132227e+04, 2.85770111e+02, 5.70582214e+02
5.24971008e+00, -3.17499787e-03, 8.08738992e-02, 1.06726734e+05, 1.18366742e+00, 3.55324646e+02, 1.45984554e+00, 1.06726734e+05, 3.14056305e+02, 5.18692200e+02
5.24316311e+00, 3.17499950e-03, 8.73311013e-02, 5.62481680e+04, 6.90581858e-01, 3.37660217e+02, 1.70087290e+00, 5.62481680e+04, 2.83610260e+02, 5.74092163e+02
5.24316311e+00, -3.17499693e-03, 8.73311013e-02, 1.04074898e+05, 1.15737295e+00, 3.54843994e+02, 1.46644545e+00, 1.04074898e+05, 3.13207336e+02, 5.20338196e+02
5.24854279e+00, 3.17499950e-03, 8.75710025e-02, 5.79785977e+04, 7.07325816e-01, 3.38775452e+02, 1.68553925e+00, 5.79785977e+04, 2.85483673e+02, 5.70967529e+02
5.24854279e+00, -3.17499717e-03, 8.75710025e-02, 1.05297844e+05, 1.16971588e+00, 3.55035858e+02, 1.46379995e+00, 1.05297844e+05, 3.13546051e+02, 5.19684448e+02
5.25146008e+00, 3.17692361e-03, 7.09329993e-02, 6.58463359e+04, 8.12733114e-01, 3.36817963e+02, 1.71294820e+00, 6.58463359e+04, 2.82193756e+02, 5.76951416e+02
5.25146008e+00, -3.17692035e-03, 7.09329993e-02, 1.06834398e+05, 1.18992436e+00, 3.54567871e+02, 1.47023523e+00, 1.06834398e+05, 3.12719940e+02, 5.21298218e+02
5.24507618e+00, 3.17499950e-03, 7.56734014e-02, 6.60295234e+04, 8.11231136e-01, 3.37597290e+02, 1.70213711e+00, 6.60295234e+04, 2.83501678e+02, 5.74594421e+02
5.24507618e+00, -3.17499833e-03, 7.56734014e-02, 1.07059477e+05, 1.18878484e+00, 3.55111389e+02, 1.46279550e+00, 1.07059477e+05, 3.13679443e+02, 5.19436951e+02
5.25058508e+00, 3.17499950e-03, 7.59034008e-02, 6.64697422e+04, 8.14660430e-01, 3.38013062e+02, 1.69639587e+00, 6.64697422e+04, 2.84200470e+02, 5.73346375e+02
5.25058508e+00, -3.17499856e-03, 7.59034008e-02, 1.07009898e+05, 1.18831539e+00, 3.55099213e+02, 1.46295106e+00, 1.07009898e+05, 3.13657990e+02, 5.19465149e+02
5.23222208e+00, 3.17499950e-03, 8.04395974e-02, 6.06207969e+04, 7.47765124e-01, 3.36922943e+02, 1.71123350e+00, 6.06207969e+04, 2.82370087e+02, 5.76539185e+02
5.23222208e+00, -3.17499717e-03, 8.04395974e-02, 1.04285695e+05, 1.15777302e+00, 3.55143280e+02, 1.46239197e+00, 1.04285695e+05, 3.13735748e+02, 5.19355225e+02
5.23594379e+00, 3.17499950e-03, 9.16823968e-02, 4.76010781e+04, 5.99499404e-01, 3.33375641e+02, 1.75978696e+00, 4.76010781e+04, 2.76459442e+02, 5.86454224e+02
5.23594379e+00, -3.17499624e-03, 9.16823968e-02, 1.01779008e+05, 1.13038373e+00, 3.55074615e+02, 1.46328330e+00, 1.01779008e+05, 3.13614807e+02, 5.19508850e+02
5.23944187e+00, 3.17499950e-03, 7.60883018e-02, 6.48807852e+04, 7.99310923e-01, 3.37136719e+02, 1.70844948e+00, 6.48807852e+04, 2.82728668e+02, 5.75905151e+02
5.23944187e+00, -3.17499810e-03, 7.60883018e-02, 1.06771867e+05, 1.18509746e+00, 3.55185150e+02, 1.46180105e+00, 1.06771867e+05, 3.13809906e+02, 5.19170227e+02
5.23769283e+00, 3.17499950e-03, 8.38852972e-02, 5.83893086e+04, 7.18098521e-01, 3.37388367e+02, 1.70469284e+00, 5.83893086e+04, 2.83152252e+02, 5.75017334e+02
5.23769283e+00, -3.17499693e-03, 8.38852972e-02, 1.04281641e+05, 1.15805209e+00, 3.55093597e+02, 1.46304870e+00, 1.04281641e+05, 3.13648010e+02, 5.19512695e+02
5.22894096e+00, 1.37751996e-07, 1.05293997e-01, 1.41921641e+05, 1.50228524e+00, 3.63706635e+02, 1.34438229e+00, 1.41921641e+05, 3.29048126e+02, 4.88959717e+02
5.22894096e+00, -1.49218408e-07, 1.05293997e-01, 1.41927859e+05, 1.50234401e+00, 3.63707642e+02, 1.34436846e+00, 1.41927859e+05, 3.29049866e+02, 4.88953979e+02
5.23794985e+00, 3.17499950e-03, 1.01364598e-01, 5.15871016e+04, 6.39905095e-01, 3.34619995e+02, 1.74350393e+00, 5.15871016e+04, 2.78681732e+02, 5.78212097e+02
5.23794985e+00, -3.17499624e-03, 1.01364598e-01, 1.19633805e+05, 1.28433609e+00, 3.60883453e+02, 1.38324034e+00, 1.19633805e+05, 3.23980957e+02, 4.96844086e+02
5.22693396e+00, 3.17499950e-03, 9.56118032e-02, 5.46557500e+04, 6.70644522e-01, 3.36610077e+02, 1.71576393e+00, 5.46557500e+04, 2.81983276e+02, 5.72544128e+02
5.22693396e+00, -3.17499624e-03, 9.56118032e-02, 1.23804703e+05, 1.32364511e+00, 3.61595367e+02, 1.37335908e+00, 1.23804703e+05, 3.25266235e+02, 4.94345673e+02
5.23244190e+00, 3.17499950e-03, 9.84881967e-02, 5.30960742e+04, 6.54326737e-01, 3.35814240e+02, 1.72690642e+00, 5.30960742e+04, 2.80667206e+02, 5.74844299e+02
5.23244190e+00, -3.17499624e-03, 9.84881967e-02, 1.21266281e+05, 1.30018556e+00, 3.61105835e+02, 1.38015211e+00, 1.21266281e+05, 3.24381989e+02, 4.96127869e+02
5.23886013e+00, 1.00779339e-07, 1.10837899e-01, 1.40893813e+05, 1.49609280e+00, 3.63136505e+02, 1.35232294e+00, 1.40893813e+05, 3.28017303e+02, 4.91076996e+02
5.23886013e+00, -1.12245402e-07, 1.10837899e-01, 1.40900094e+05, 1.49615479e+00, 3.63137329e+02, 1.35231161e+00, 1.40900094e+05, 3.28018768e+02, 4.91075104e+02
5.24226379e+00, 3.17499950e-03, 1.04723498e-01, 5.51999375e+04, 6.75119936e-01, 3.37144348e+02, 1.70891833e+00, 5.51999375e+04, 2.82892029e+02, 5.71231323e+02
5.24226379e+00, -3.17499624e-03, 1.04723498e-01, 1.23779828e+05, 1.32097995e+00, 3.62002167e+02, 1.36780429e+00, 1.23779828e+05, 3.25989410e+02, 4.93114349e+02
5.22892284e+00, 3.17598926e-03, 7.25926012e-02, 6.35905859e+04, 7.92254746e-01, 3.35248932e+02, 1.73453951e+00, 6.35905859e+04, 2.79570831e+02, 5.81499084e+02
5.22892284e+00, -3.17598600e-03, 7.25926012e-02, 1.05893836e+05, 1.17560244e+00, 3.55147156e+02, 1.46232772e+00, 1.05893836e+05, 3.13742676e+02, 5.19338745e+02
5.22119093e+00, 3.17499950e-03, 7.92125985e-02, 5.66955469e+04, 7.09575176e-01, 3.34468689e+02, 1.74499571e+00, 5.66955469e+04, 2.78271637e+02, 5.83611450e+02
5.22119093e+00, -3.17499670e-03, 7.92125985e-02, 1.02670102e+05, 1.13932443e+00, 3.55224213e+02, 1.46131301e+00, 1.02670102e+05, 3.13878784e+02, 5.19077759e+02
5.22449017e+00, 3.17499950e-03, 8.70596021e-02, 4.84749375e+04, 6.14986837e-01, 3.32174805e+02, 1.77639544e+00, 4.84749375e+04, 2.74472687e+02, 5.89894531e+02
5.22449017e+00, -3.17499624e-03, 8.70596021e-02, 1.03944422e+05, 1.14846671e+00, 3.55983795e+02, 1.45083797e+00, 1.03944422e+05, 3.15224243e+02, 5.16173035e+02
5.22670603e+00, 3.17499950e-03, 7.98261017e-02, 5.92692695e+04, 7.36306489e-01, 3.35721924e+02, 1.72775698e+00, 5.92692695e+04, 2.80360474e+02, 5.80004944e+02
5.22670603e+00, -3.17499693e-03, 7.98261017e-02, 1.03589508e+05, 1.15024793e+00, 3.55112122e+02, 1.46284330e+00, 1.03589508e+05, 3.13680756e+02, 5.19423035e+02
5.21657705e+00, 3.17499950e-03, 9.11979973e-02, 6.22902109e+04, 7.43391037e-01, 3.42021973e+02, 1.64120162e+00, 6.22902109e+04, 2.91065857e+02, 5.58476135e+02
5.21657705e+00, -3.17499624e-03, 9.11979973e-02, 1.32312781e+05, 1.39862180e+00, 3.63791382e+02, 1.34298217e+00, 1.32312781e+05, 3.29214905e+02, 4.86991180e+02
5.21902180e+00, 1.24323833e-07, 9.97501984e-02, 1.43567156e+05, 1.51594734e+00, 3.64156921e+02, 1.33809566e+00, 1.43567156e+05, 3.29863373e+02, 4.87275299e+02
5.21902180e+00, -1.35790131e-07, 9.97501984e-02, 1.43575656e+05, 1.51603281e+00, 3.64157806e+02, 1.33808410e+00, 1.43575656e+05, 3.29864868e+02, 4.87273712e+02
5.22175598e+00, 3.17499950e-03, 9.34048966e-02, 5.81883086e+04, 7.03814507e-01, 3.39363434e+02, 1.67775059e+00, 5.81883086e+04, 2.86590729e+02, 5.65287598e+02
5.22175598e+00, -3.17499624e-03, 9.34048966e-02, 1.28592156e+05, 1.36465156e+00, 3.62975739e+02, 1.35423589e+00, 1.28592156e+05, 3.27753784e+02, 4.89373566e+02
5.20664883e+00, 2.83974805e-03, 8.72002989e-02, 7.64784375e+04, 8.70834768e-01, 3.49929901e+02, 1.53271461e+00, 7.64784375e+04, 3.04647491e+02, 5.34183899e+02
5.20664883e+00, -2.83976085e-03, 8.72002989e-02, 1.44132109e+05, 1.50554764e+00, 3.65987793e+02, 1.31254721e+00, 1.44132109e+05, 3.33198395e+02, 4.79028442e+02
5.20910311e+00, 1.10895684e-07, 9.42064002e-02, 1.45394266e+05, 1.52747238e+00, 3.65081573e+02, 1.32519937e+00, 1.45394266e+05, 3.31540649e+02, 4.83804962e+02
5.20910311e+00, -1.22361840e-07, 9.42064002e-02, 1.45395797e+05, 1.52748525e+00, 3.65081909e+02, 1.32519484e+00, 1.45395797e+05, 3.31541260e+02, 4.83801331e+02
5.21412420e+00, 3.17499950e-03, 8.41917992e-02, 5.06949141e+04, 6.47526979e-01, 3.31093750e+02, 1.79135919e+00, 5.06949141e+04, 2.72684448e+02, 5.93046753e+02
5.21412420e+00, -3.17499624e-03, 8.41917992e-02, 1.08117164e+05, 1.18452728e+00, 3.57477234e+02, 1.43033206e+00, 1.08117164e+05, 3.17874634e+02, 5.10966980e+02
5.21161318e+00, 3.17499950e-03, 8.91991034e-02, 6.78926172e+04, 7.98152983e-01, 3.45060059e+02, 1.59934402e+00, 6.78926172e+04, 2.96184753e+02, 5.51493652e+02
5.21161318e+00, -3.17499624e-03, 8.91991034e-02, 1.37876313e+05, 1.45141459e+00, 3.64689148e+02, 1.33060300e+00, 1.37876313e+05, 3.30830597e+02, 4.85005554e+02
5.21765518e+00, 3.17516900e-03, 7.34224021e-02, 6.15586172e+04, 7.70968199e-01, 3.34366119e+02, 1.74668348e+00, 6.15586172e+04, 2.78100372e+02, 5.84009766e+02
5.21765518e+00, -3.17516574e-03, 7.34224021e-02, 1.04233430e+05, 1.15526855e+00, 3.55440277e+02, 1.45829952e+00, 1.04233430e+05, 3.14260742e+02, 5.18320435e+02
5.21058798e+00, 3.17499950e-03, 7.84016997e-02, 5.50090469e+04, 6.95691168e-01, 3.32721497e+02, 1.76911187e+00, 5.50090469e+04, 2.75372345e+02, 5.88470215e+02
5.21058798e+00, -3.17499624e-03, 7.84016997e-02, 1.03686984e+05, 1.13843238e+00, 3.57098022e+02, 1.43555760e+00, 1.03686984e+05, 3.17200806e+02, 5.12233887e+02
5.21588898e+00, 3.17499950e-03, 7.88071007e-02, 5.48478672e+04, 6.91994727e-01, 3.33112488e+02, 1.76370811e+00, 5.48478672e+04, 2.76019867e+02, 5.87414978e+02
5.21588898e+00, -3.17499647e-03, 7.88071007e-02, 1.00814016e+05, 1.11483419e+00, 3.55845398e+02, 1.45277143e+00, 1.00814016e+05, 3.14977600e+02, 5.16871094e+02
5.20638609e+00, 3.17505491e-03, 7.42522031e-02, 5.72476758e+04, 7.18655765e-01, 3.33982208e+02, 1.75189793e+00, 5.72476758e+04, 2.77462158e+02, 5.85100525e+02
5.20638609e+00, -3.17505165e-03, 7.42522031e-02, 1.00140391e+05, 1.09686184e+00, 3.57548279e+02, 1.42928529e+00, 1.00140391e+05, 3.18000122e+02, 5.11033508e+02
5.20106411e+00, 3.17499950e-03, 7.79215023e-02, 5.81847695e+04, 7.14402139e-01, 3.37702209e+02, 1.70063174e+00, 5.81847695e+04, 2.83682434e+02, 5.74177307e+02
5.20106411e+00, -3.17499624e-03, 7.79215023e-02, 1.13437227e+05, 1.20867038e+00, 3.62490967e+02, 1.36115098e+00, 1.13437227e+05, 3.26857208e+02, 4.93007843e+02
5.20526600e+00, 3.17499950e-03, 8.20709020e-02, 6.24009102e+04, 7.50817001e-01, 3.40329224e+02, 1.66455305e+00, 6.24009102e+04, 2.88254395e+02, 5.62847534e+02
5.20526600e+00, -3.17499624e-03, 8.20709020e-02, 1.22959328e+05, 1.30957186e+00, 3.62182190e+02, 1.36529720e+00, 1.22959328e+05, 3.26328186e+02, 4.90542694e+02
5.20582581e+00, 3.17499950e-03, 7.81615973e-02, 5.59627383e+04, 7.01547623e-01, 3.34172424e+02, 1.74913228e+00, 5.59627383e+04, 2.77784851e+02, 5.84407043e+02
5.20582581e+00, -3.17499624e-03, 7.81615973e-02, 1.07016172e+05, 1.16078401e+00, 3.59227722e+02, 1.40620017e+00, 1.07016172e+05, 3.21001984e+02, 5.04526550e+02
5.19780016e+00, 2.19538156e-03, 8.35331976e-02, 9.61255156e+04, 1.05568957e+00, 3.56216431e+02, 1.44692159e+00, 9.61255156e+04, 3.15723206e+02, 5.12395142e+02
5.19780016e+00, -2.19540345e-03, 8.35331976e-02, 1.63530219e+05, 1.67232192e+00, 3.69884674e+02, 1.25812757e+00, 1.63530219e+05, 3.40332886e+02, 4.63589600e+02
5.19918394e+00, 9.74675274e-08, 8.86626020e-02, 1.51327406e+05, 1.57142425e+00, 3.67204651e+02, 1.29549265e+00, 1.51327406e+05, 3.35408997e+02, 4.75703186e+02
5.19918394e+00, -1.08933563e-07, 8.86626020e-02, 1.51328438e+05, 1.57143319e+00, 3.67204834e+02, 1.29548979e+00, 1.51328438e+05, 3.35409363e+02, 4.75700531e+02
5.20222521e+00, 2.51768040e-03, 8.53668004e-02, 8.58094219e+04, 9.57551479e-01, 3.53287842e+02, 1.48690021e+00, 8.58094219e+04, 3.10542969e+02, 5.22063171e+02
5.20222521e+00, -2.51769787e-03, 8.53668004e-02, 1.52536641e+05, 1.57707906e+00, 3.67818634e+02, 1.28703141e+00, 1.52536641e+05, 3.36543518e+02, 4.71460815e+02
5.19982100e+00, 3.17499950e-03, 7.47184977e-02, 6.13423906e+04, 7.45099723e-01, 3.39522980e+02, 1.67589545e+00, 6.13423906e+04, 2.86746338e+02, 5.68963135e+02
5.19982100e+00, -3.17499624e-03, 7.47184977e-02, 1.09375188e+05, 1.17134821e+00, 3.61580780e+02, 1.37376833e+00, 1.09375188e+05, 3.25214508e+02, 4.96622375e+02
5.19655609e+00, 3.17499950e-03, 8.03131014e-02, 7.53853203e+04, 8.69047046e-01, 3.48218994e+02, 1.55662513e+00, 7.53853203e+04, 3.01654968e+02, 5.40297729e+02
5.19655609e+00, -3.17499624e-03, 8.03131014e-02, 1.45079188e+05, 1.50458956e+00, 3.67352966e+02, 1.29358578e+00, 1.45079188e+05, 3.35683167e+02, 4.73936798e+02
5.19881010e+00, 3.17499950e-03, 7.91172981e-02, 6.34343438e+04, 7.57095635e-01, 3.42007446e+02, 1.64159811e+00, 6.34343438e+04, 2.91007629e+02, 5.58443604e+02
5.19881010e+00, -3.17499624e-03, 7.91172981e-02, 1.25727992e+05, 1.31904173e+00, 3.65174103e+02, 1.32393885e+00, 1.25727992e+05, 3.31714111e+02, 4.81323090e+02
5.19221306e+00, 3.17499950e-03, 7.47355968e-02, 7.70358750e+04, 8.77258360e-01, 3.50315247e+02, 1.52834415e+00, 7.70358750e+04, 3.05290527e+02, 5.33843201e+02
5.19221306e+00, -3.17499624e-03, 7.47355968e-02, 1.31086656e+05, 1.35569954e+00, 3.67894409e+02, 1.28604865e+00, 1.31086656e+05, 3.36672272e+02, 4.72671570e+02
5.18492079e+00, 1.58755109e-03, 7.75412023e-02, 1.31458000e+05, 1.40130353e+00, 3.61899017e+02, 1.36936855e+00, 1.31458000e+05, 3.25816956e+02, 4.94013947e+02
5.18492079e+00, -1.58757798e-03, 7.75412023e-02, 1.70288844e+05, 1.73620653e+00, 3.70294525e+02, 1.25208151e+00, 1.70288844e+05, 3.41114899e+02, 4.57097198e+02
5.18926477e+00, 1.34440185e-07, 8.31186995e-02, 1.59608219e+05, 1.64097786e+00, 3.69048553e+02, 1.26968837e+00, 1.59608219e+05, 3.38785004e+02, 4.68489349e+02
5.18926477e+00, -1.45906569e-07, 8.31186995e-02, 1.59618125e+05, 1.64106798e+00, 3.69050171e+02, 1.26966548e+00, 1.59618125e+05, 3.38787964e+02, 4.68483948e+02
5.19073915e+00, 2.52775196e-03, 7.89271966e-02, 1.00130930e+05, 1.09690011e+00, 3.56996735e+02, 1.43674636e+00, 1.00130930e+05, 3.17064758e+02, 5.10645782e+02
5.19073915e+00, -2.52776407e-03, 7.89271966e-02, 1.70388219e+05, 1.73114955e+00, 3.71103119e+02, 1.24106538e+00, 1.70388219e+05, 3.42575562e+02, 4.58597168e+02
5.27991104e+00, 3.17499950e-03, 1.13032997e-01, 4.11196016e+04, 5.42358935e-01, 3.25811188e+02, 1.86537492e+00, 4.11196016e+04, 2.64052521e+02, 6.07741699e+02
5.27991104e+00, -3.17499624e-03, 1.13032997e-01, 1.04746289e+05, 1.15930605e+00, 3.55692078e+02, 1.45488846e+00, 1.04746289e+05, 3.14706299e+02, 5.17486938e+02
5.27716923e+00, 3.17499950e-03, 1.05111599e-01, 4.81073711e+04, 6.04640722e-01, 3.33771301e+02, 1.75474215e+00, 4.81073711e+04, 2.77114075e+02, 5.85642395e+02
5.27716923e+00, -3.17499670e-03, 1.05111599e-01, 1.07543055e+05, 1.18920636e+00, 3.55848633e+02, 1.45265710e+00, 1.07543055e+05, 3.14983246e+02, 5.16925476e+02
5.27301884e+00, 3.17499950e-03, 1.16213799e-01, 3.92798516e+04, 5.25678873e-01, 3.23444733e+02, 1.89853799e+00, 3.92798516e+04, 2.60238617e+02, 6.13836914e+02
5.27301884e+00, -3.17499624e-03, 1.16213799e-01, 1.05048828e+05, 1.15392184e+00, 3.57024872e+02, 1.43659019e+00, 1.05048828e+05, 3.17070618e+02, 5.12799683e+02
5.27509403e+00, 3.17499950e-03, 1.10662699e-01, 4.20949219e+04, 5.50452828e-01, 3.27211365e+02, 1.84579265e+00, 4.20949219e+04, 2.66328613e+02, 6.03913086e+02
5.27509403e+00, -3.17499624e-03, 1.10662699e-01, 1.04198594e+05, 1.15366518e+00, 3.55628723e+02, 1.45573592e+00, 1.04198594e+05, 3.14594238e+02, 5.17674255e+02
5.28366613e+00, 3.17499950e-03, 1.01456396e-01, 5.67069063e+04, 6.82480335e-01, 3.41022522e+02, 1.65491498e+00, 5.67069063e+04, 2.89290955e+02, 5.64056335e+02
5.28366613e+00, -3.17499740e-03, 1.01456396e-01, 1.09759406e+05, 1.21132898e+00, 3.56199341e+02, 1.44779015e+00, 1.09759406e+05, 3.15604401e+02, 5.15698608e+02
5.28012609e+00, 3.17499950e-03, 9.49722975e-02, 6.20643125e+04, 7.39537537e-01, 3.42800232e+02, 1.63042951e+00, 6.20643125e+04, 2.92307465e+02, 5.58883911e+02
5.28012609e+00, -3.17499787e-03, 9.49722975e-02, 1.09409023e+05, 1.20988142e+00, 3.55843140e+02, 1.45265603e+00, 1.09409023e+05, 3.14973572e+02, 5.16911682e+02
5.27864695e+00, 3.17499950e-03, 1.00042000e-01, 5.56052344e+04, 6.72923863e-01, 3.40145416e+02, 1.66689944e+00, 5.56052344e+04, 2.87797668e+02, 5.66895447e+02
5.27864695e+00, -3.17499740e-03, 1.00042000e-01, 1.09006250e+05, 1.20481861e+00, 3.55932892e+02, 1.45144427e+00, 1.09006250e+05, 3.15132446e+02, 5.16614258e+02
5.26861715e+00, 1.41063808e-07, 1.27469301e-01, 1.39102438e+05, 1.48475182e+00, 3.62196106e+02, 1.36539984e+00, 1.39102438e+05, 3.26320496e+02, 4.94541656e+02
5.26861715e+00, -1.52530248e-07, 1.27469301e-01, 1.39108672e+05, 1.48481107e+00, 3.62197083e+02, 1.36538565e+00, 1.39108672e+05, 3.26322327e+02, 4.94535858e+02
5.27572918e+00, 3.17499950e-03, 1.24518603e-01, 5.94772109e+04, 7.21560299e-01, 3.39025482e+02, 1.68340933e+00, 5.94772109e+04, 2.86013794e+02, 5.67908813e+02
5.27572918e+00, -3.17499624e-03, 1.24518603e-01, 1.28192039e+05, 1.36548877e+00, 3.62474182e+02, 1.36143923e+00, 1.28192039e+05, 3.26828735e+02, 4.92485626e+02
5.27081823e+00, 3.17499950e-03, 1.21841602e-01, 5.94208633e+04, 7.20498621e-01, 3.39186066e+02, 1.68113852e+00, 5.94208633e+04, 2.86270630e+02, 5.67409363e+02
5.27081823e+00, -3.17499624e-03, 1.21841602e-01, 1.28197891e+05, 1.36539698e+00, 3.62500366e+02, 1.36107183e+00, 1.28197891e+05, 3.26875763e+02, 4.92386047e+02
5.28677797e+00, 3.17499950e-03, 8.90182033e-02, 6.76851563e+04, 8.02900791e-01, 3.43574463e+02, 1.61985636e+00, 6.76851563e+04, 2.93629059e+02, 5.56537048e+02
5.28677797e+00, -3.17499880e-03, 8.90182033e-02, 1.09571563e+05, 1.21158743e+00, 3.55856628e+02, 1.45245612e+00, 1.09571563e+05, 3.14997375e+02, 5.16848633e+02
5.28269005e+00, 3.17499950e-03, 8.22203979e-02, 6.81672578e+04, 8.17872405e-01, 3.41627808e+02, 1.64666247e+00, 6.81672578e+04, 2.90312042e+02, 5.62516418e+02
5.28269005e+00, -3.17499950e-03, 8.22203979e-02, 1.08903859e+05, 1.20544457e+00, 3.55673462e+02, 1.45497775e+00, 1.08903859e+05, 3.14673218e+02, 5.17492615e+02
5.28140783e+00, 3.17499950e-03, 8.85964036e-02, 6.66988750e+04, 7.93957770e-01, 3.42977478e+02, 1.62803721e+00, 6.66988750e+04, 2.92610046e+02, 5.58371704e+02
5.28140783e+00, -3.17499880e-03, 8.85964036e-02, 1.09224734e+05, 1.20834184e+00, 3.55769714e+02, 1.45365405e+00, 1.09224734e+05, 3.14843536e+02, 5.17141174e+02
5.28953218e+00, 3.17499950e-03, 7.52111003e-02, 6.99430781e+04, 8.46417427e-01, 3.40162933e+02, 1.66691208e+00, 6.99430781e+04, 2.87826843e+02, 5.66967041e+02
5.28953218e+00, -3.17500066e-03, 7.52111003e-02, 1.09783570e+05, 1.21408141e+00, 3.55834564e+02, 1.45277286e+00, 1.09783570e+05, 3.14958344e+02, 5.16937744e+02
5.28526402e+00, 3.17727006e-03, 6.84435964e-02, 6.91845703e+04, 8.45484734e-01, 3.38497131e+02, 1.68987882e+00, 6.91845703e+04, 2.85014526e+02, 5.72018555e+02
5.28526402e+00, -3.17726680e-03, 6.84435964e-02, 1.09601352e+05, 1.21588778e+00, 3.55274994e+02, 1.46048570e+00, 1.09601352e+05, 3.13968628e+02, 5.18873901e+02
5.28397703e+00, 3.17499950e-03, 7.53320009e-02, 6.95017109e+04, 8.41960013e-01, 3.39986694e+02, 1.66931903e+00, 6.95017109e+04, 2.87529022e+02, 5.67477966e+02
5.28397703e+00, -3.17500019e-03, 7.53320009e-02, 1.09137359e+05, 1.20827210e+00, 3.55637726e+02, 1.45548379e+00, 1.09137359e+05, 3.14609985e+02, 5.17620361e+02
