##
## CFD-Post Generic Export
##
## CFX-25.1
##
## Generated on:  2025/08/15 16:41:46
##
## Generated from case(s): Case CFX
##

[Name]
Point Cloud 1

[Data]
X [ m ], Y [ m ], Z [ m ], Absolute Pressure [ Pa ], Density [ kg m^-3 ], Local Speed of Sound [ m s^-1 ], Mach Number, Pressure [ Pa ], Temperature [ K ], Velocity [ m s^-1 ]
5.33917809e+00, 3.17499950e-03, 1.27596796e-01, 2.14423105e+04, 3.30176115e-01, 3.01502930e+02, 2.21372461e+00, 2.14423105e+04, 2.26129669e+02, 6.67361572e+02
5.33917809e+00, -3.17499717e-03, 1.27596796e-01, 1.39440672e+05, 1.46308935e+00, 3.65310547e+02, 1.32193756e+00, 1.39440672e+05, 3.31956757e+02, 4.82909454e+02
5.34194613e+00, 3.17499950e-03, 1.22521900e-01, 2.62284023e+04, 3.75864327e-01, 3.12160706e+02, 2.05848193e+00, 2.62284023e+04, 2.42466370e+02, 6.41752197e+02
5.34194613e+00, -3.17499787e-03, 1.22521900e-01, 1.37930203e+05, 1.45400500e+00, 3.64460144e+02, 1.33376420e+00, 1.37930203e+05, 3.30412903e+02, 4.86100067e+02
5.34777594e+00, 3.17499950e-03, 1.05714299e-01, 5.30038828e+04, 6.17999673e-01, 3.46542633e+02, 1.57752669e+00, 5.30038828e+04, 2.98724762e+02, 5.46653870e+02
5.34777594e+00, -3.17500019e-03, 1.05714299e-01, 1.34225906e+05, 1.42846000e+00, 3.62733185e+02, 1.35770416e+00, 1.34225906e+05, 3.27289093e+02, 4.92473541e+02
5.34624481e+00, 3.17499950e-03, 1.11580603e-01, 4.72208086e+04, 5.68209052e-01, 3.40955994e+02, 1.65465939e+00, 4.72208086e+04, 2.89197510e+02, 5.63259277e+02
5.34624481e+00, -3.17499926e-03, 1.11580603e-01, 1.35379547e+05, 1.43790281e+00, 3.63090424e+02, 1.35276353e+00, 1.35379547e+05, 3.27934052e+02, 4.91166016e+02
5.34962511e+00, 3.17499950e-03, 1.00505501e-01, 5.40419258e+04, 6.26944661e-01, 3.47418884e+02, 1.56539345e+00, 5.40419258e+04, 3.00236725e+02, 5.43844971e+02
5.34962511e+00, -3.17500066e-03, 1.00505501e-01, 1.33188281e+05, 1.41923189e+00, 3.62501343e+02, 1.36090028e+00, 1.33188281e+05, 3.26870789e+02, 4.93319397e+02
5.33508587e+00, 3.17499950e-03, 1.37350902e-01, 1.76603359e+04, 2.86701679e-01, 2.93681458e+02, 2.33135247e+00, 1.76603359e+04, 2.14542236e+02, 6.84662537e+02
5.33508587e+00, -3.17499624e-03, 1.37350902e-01, 1.41644703e+05, 1.47448134e+00, 3.66761597e+02, 1.30172205e+00, 1.41644703e+05, 3.34599060e+02, 4.77413757e+02
5.34162998e+00, 3.17499950e-03, 1.34331599e-01, 1.88212676e+04, 3.01394939e-01, 2.95703461e+02, 2.30063701e+00, 1.88212676e+04, 2.17505524e+02, 6.80303467e+02
5.34162998e+00, -3.17499670e-03, 1.34331599e-01, 1.40769578e+05, 1.47124577e+00, 3.66028320e+02, 1.31194854e+00, 1.40769578e+05, 3.33262543e+02, 4.80200928e+02
5.33713198e+00, 3.17499950e-03, 1.32473901e-01, 1.90947793e+04, 3.04706067e-01, 2.96221313e+02, 2.29277539e+00, 1.90947793e+04, 2.18268005e+02, 6.79165588e+02
5.33713198e+00, -3.17499670e-03, 1.32473901e-01, 1.40759094e+05, 1.47093761e+00, 3.66052582e+02, 1.31160665e+00, 1.40759094e+05, 3.33306793e+02, 4.80100525e+02
5.33769083e+00, 3.17499950e-03, 1.44610196e-01, 1.70448457e+04, 2.79144883e-01, 2.92407318e+02, 2.35089588e+00, 1.70448457e+04, 2.12683609e+02, 6.87369019e+02
5.33769083e+00, -3.17499624e-03, 1.44610196e-01, 1.42451938e+05, 1.47487426e+00, 3.67755890e+02, 1.28781009e+00, 1.42451938e+05, 3.36416321e+02, 4.73548553e+02
5.33135319e+00, 3.17499950e-03, 1.48041904e-01, 1.78079707e+04, 2.92581350e-01, 2.91941467e+02, 2.35801840e+00, 1.78079707e+04, 2.12006378e+02, 6.88208740e+02
5.33135319e+00, -3.17499624e-03, 1.48041904e-01, 1.47099906e+05, 1.51047206e+00, 3.69266754e+02, 1.26658154e+00, 1.47099906e+05, 3.39186920e+02, 4.67504639e+02
5.33322001e+00, 3.17499950e-03, 1.42696396e-01, 1.71136523e+04, 2.80169517e-01, 2.92457306e+02, 2.35008836e+00, 1.71136523e+04, 2.12756256e+02, 6.87270264e+02
5.33322001e+00, -3.17499624e-03, 1.42696396e-01, 1.42232719e+05, 1.47299218e+00, 3.67708069e+02, 1.28847909e+00, 1.42232719e+05, 3.36328400e+02, 4.73764191e+02
5.32813120e+00, 1.20831103e-07, 1.60732299e-01, 1.33922953e+05, 1.44662714e+00, 3.60041412e+02, 1.39528239e+00, 1.33922953e+05, 3.22449615e+02, 5.02356171e+02
5.32813120e+00, -1.32297359e-07, 1.60732299e-01, 1.33932063e+05, 1.44671428e+00, 3.60042816e+02, 1.39526355e+00, 1.33932063e+05, 3.22452057e+02, 5.02350586e+02
5.33447123e+00, 3.17499950e-03, 1.56724095e-01, 3.50807031e+04, 4.51461792e-01, 3.26777679e+02, 1.85588431e+00, 3.50807031e+04, 2.66302063e+02, 5.97531189e+02
5.33447123e+00, -3.17499624e-03, 1.56724095e-01, 1.61634438e+05, 1.64463794e+00, 3.70950073e+02, 1.24287248e+00, 1.61634438e+05, 3.42285522e+02, 4.60585266e+02
5.32974195e+00, 3.17499950e-03, 1.54387102e-01, 3.71544609e+04, 4.67267036e-01, 3.31105103e+02, 1.79533279e+00, 3.71544609e+04, 2.73320831e+02, 5.86975830e+02
5.32974195e+00, -3.17499624e-03, 1.54387102e-01, 1.61844469e+05, 1.64749360e+00, 3.70870911e+02, 1.24400353e+00, 1.61844469e+05, 3.42139465e+02, 4.60921875e+02
5.34016705e+00, 3.17499950e-03, 1.50503203e-01, 1.73022813e+04, 2.84923881e-01, 2.91614044e+02, 2.36311173e+00, 1.73022813e+04, 2.11532043e+02, 6.88913696e+02
5.34016705e+00, -3.17499624e-03, 1.50503203e-01, 1.45319172e+05, 1.49628270e+00, 3.68758789e+02, 1.27372718e+00, 1.45319172e+05, 3.38254578e+02, 4.69416046e+02
5.33751678e+00, 2.45253928e-03, 1.61111906e-01, 4.97377422e+04, 5.85707903e-01, 3.42272278e+02, 1.63868201e+00, 4.97377422e+04, 2.91744720e+02, 5.54631348e+02
5.33751678e+00, -2.45256280e-03, 1.61111906e-01, 1.68574969e+05, 1.71148252e+00, 3.71370972e+02, 1.23701334e+00, 1.68574969e+05, 3.43062256e+02, 4.57238159e+02
5.34321404e+00, 3.17499950e-03, 1.54890999e-01, 1.84021035e+04, 2.99904585e-01, 2.93084564e+02, 2.34061289e+00, 1.84021035e+04, 2.13674622e+02, 6.85715881e+02
5.34321404e+00, -3.17499624e-03, 1.54890999e-01, 1.47423313e+05, 1.51500392e+00, 3.69121185e+02, 1.26865566e+00, 1.47423313e+05, 3.38918915e+02, 4.68066315e+02
5.33884192e+00, 3.17499950e-03, 1.55807599e-01, 2.42690234e+04, 3.51720631e-01, 3.06200287e+02, 2.15081120e+00, 2.42690234e+04, 2.34001984e+02, 6.49848877e+02
5.33884192e+00, -3.17499624e-03, 1.55807599e-01, 1.54133922e+05, 1.57475674e+00, 3.70174255e+02, 1.25381184e+00, 1.54133922e+05, 3.40855957e+02, 4.63353333e+02
5.34349298e+00, 3.17499950e-03, 1.40629202e-01, 1.75408867e+04, 2.87308723e-01, 2.92354797e+02, 2.35173225e+00, 1.75408867e+04, 2.12611847e+02, 6.87499634e+02
5.34349298e+00, -3.17499624e-03, 1.40629202e-01, 1.41574828e+05, 1.47386980e+00, 3.66746826e+02, 1.30192876e+00, 1.41574828e+05, 3.34572357e+02, 4.77463898e+02
5.34596920e+00, 3.17499950e-03, 1.46522194e-01, 1.73916758e+04, 2.86117911e-01, 2.91741699e+02, 2.36116171e+00, 1.73916758e+04, 2.11716400e+02, 6.88798706e+02
5.34596920e+00, -3.17499624e-03, 1.46522194e-01, 1.42194984e+05, 1.47505784e+00, 3.67401093e+02, 1.29277897e+00, 1.42194984e+05, 3.35767303e+02, 4.74930725e+02
5.34182978e+00, 3.17499950e-03, 1.45566195e-01, 1.71455176e+04, 2.82198280e-01, 2.91678986e+02, 2.36210060e+00, 1.71455176e+04, 2.11625748e+02, 6.88930420e+02
5.34182978e+00, -3.17499624e-03, 1.45566195e-01, 1.42356531e+05, 1.47537804e+00, 3.67569946e+02, 1.29041505e+00, 1.42356531e+05, 3.36076019e+02, 4.74275970e+02
5.34930706e+00, 3.17499950e-03, 1.37818694e-01, 1.86427578e+04, 2.99548209e-01, 2.95134033e+02, 2.30942249e+00, 1.86427578e+04, 2.16678986e+02, 6.81489075e+02
5.34930706e+00, -3.17499670e-03, 1.37818694e-01, 1.40635813e+05, 1.46958327e+00, 3.66061005e+02, 1.31149673e+00, 1.40635813e+05, 3.33322083e+02, 4.80078461e+02
5.34546804e+00, 3.17499950e-03, 1.36075199e-01, 1.87314102e+04, 3.00292194e-01, 2.95443634e+02, 2.30471778e+00, 1.87314102e+04, 2.17137039e+02, 6.80783081e+02
5.34546804e+00, -3.17499670e-03, 1.36075199e-01, 1.40772359e+05, 1.47095609e+00, 3.66068115e+02, 1.31139493e+00, 1.40772359e+05, 3.33334961e+02, 4.80054077e+02
5.35157824e+00, 3.17499950e-03, 1.43371299e-01, 1.80520039e+04, 2.94256985e-01, 2.93072815e+02, 2.34080720e+00, 1.80520039e+04, 2.13655914e+02, 6.86002625e+02
5.35157824e+00, -3.17499624e-03, 1.43371299e-01, 1.41311375e+05, 1.47209382e+00, 3.66626465e+02, 1.30360997e+00, 1.41311375e+05, 3.34352661e+02, 4.77928986e+02
5.35712719e+00, 3.17499950e-03, 1.40322000e-01, 1.92837383e+04, 3.07743251e-01, 2.96161621e+02, 2.29393101e+00, 1.92837383e+04, 2.18188065e+02, 6.79301758e+02
5.35712719e+00, -3.17499670e-03, 1.40322000e-01, 1.40072766e+05, 1.46515453e+00, 3.65879822e+02, 1.31402075e+00, 1.40072766e+05, 3.32992004e+02, 4.80770569e+02
5.35485601e+00, 3.17499950e-03, 1.34769395e-01, 2.04849863e+04, 3.19809198e-01, 2.99447815e+02, 2.24445391e+00, 2.04849863e+04, 2.23054581e+02, 6.72035950e+02
5.35485601e+00, -3.17499717e-03, 1.34769395e-01, 1.39127938e+05, 1.46005297e+00, 3.65279327e+02, 1.32237995e+00, 1.39127938e+05, 3.31900024e+02, 4.83026581e+02
5.35321712e+00, 3.17499950e-03, 1.39070407e-01, 1.87863027e+04, 3.01492304e-01, 2.95318115e+02, 2.30666256e+00, 1.87863027e+04, 2.16948257e+02, 6.81119690e+02
5.35321712e+00, -3.17499670e-03, 1.39070407e-01, 1.40345094e+05, 1.46729457e+00, 3.65967499e+02, 1.31280136e+00, 1.40345094e+05, 3.33151825e+02, 4.80431488e+02
5.34833622e+00, 3.17499950e-03, 1.52236596e-01, 1.83620645e+04, 2.98608333e-01, 2.93427734e+02, 2.33540726e+00, 1.83620645e+04, 2.14171448e+02, 6.85128540e+02
5.34833622e+00, -3.17499624e-03, 1.52236596e-01, 1.43067109e+05, 1.48067236e+00, 3.67826141e+02, 1.28683925e+00, 1.43067109e+05, 3.36544434e+02, 4.73258026e+02
5.35394478e+00, 3.17499950e-03, 1.49085701e-01, 1.86006680e+04, 3.01952690e-01, 2.93680542e+02, 2.33158493e+00, 1.86006680e+04, 2.14541016e+02, 6.84613586e+02
5.35394478e+00, -3.17499624e-03, 1.49085701e-01, 1.42035859e+05, 1.47586107e+00, 3.67095642e+02, 1.29706168e+00, 1.42035859e+05, 3.35208832e+02, 4.76126282e+02
5.34995699e+00, 3.17499950e-03, 1.47804007e-01, 1.79341895e+04, 2.93592095e-01, 2.92456787e+02, 2.35024071e+00, 1.79341895e+04, 2.12755997e+02, 6.87309570e+02
5.34995699e+00, -3.17499624e-03, 1.47804007e-01, 1.42040391e+05, 1.47470260e+00, 3.67245728e+02, 1.29495680e+00, 1.42040391e+05, 3.35483124e+02, 4.75540710e+02
5.35041189e+00, 3.17499950e-03, 1.57564104e-01, 1.79279570e+04, 2.87617624e-01, 2.95457886e+02, 2.30445790e+00, 1.79279570e+04, 2.17145279e+02, 6.80794067e+02
5.35041189e+00, -3.17499624e-03, 1.57564104e-01, 1.44727797e+05, 1.49555993e+00, 3.68104004e+02, 1.28296232e+00, 1.44727797e+05, 3.37053436e+02, 4.72118927e+02
5.34529018e+00, 3.17499950e-03, 1.60218507e-01, 1.90435098e+04, 2.96756566e-01, 2.99269897e+02, 2.24759388e+00, 1.90435098e+04, 2.22846130e+02, 6.71701477e+02
5.34529018e+00, -3.17499624e-03, 1.60218507e-01, 1.52499234e+05, 1.56198263e+00, 3.69731812e+02, 1.26007354e+00, 1.52499234e+05, 3.40040924e+02, 4.65716156e+02
5.34681320e+00, 3.17499950e-03, 1.56227604e-01, 1.82209922e+04, 2.93493688e-01, 2.94866974e+02, 2.31342936e+00, 1.82209922e+04, 2.16278183e+02, 6.82017883e+02
5.34681320e+00, -3.17499624e-03, 1.56227604e-01, 1.45500078e+05, 1.50025821e+00, 3.68509216e+02, 1.27726674e+00, 1.45500078e+05, 3.37795624e+02, 4.70593994e+02
5.33804989e+00, 1.34259267e-07, 1.66276097e-01, 1.34545844e+05, 1.45182276e+00, 3.60231323e+02, 1.39265037e+00, 1.34545844e+05, 3.22789825e+02, 5.01671844e+02
5.33804989e+00, -1.45725636e-07, 1.66276097e-01, 1.34555984e+05, 1.45192015e+00, 3.60232971e+02, 1.39262843e+00, 1.34555984e+05, 3.22792725e+02, 5.01666016e+02
5.34582186e+00, 2.63947179e-03, 1.65382698e-01, 4.48198711e+04, 5.39073288e-01, 3.38511475e+02, 1.69027925e+00, 4.48198711e+04, 2.85351440e+02, 5.66427734e+02
5.34582186e+00, -2.63949204e-03, 1.65382698e-01, 1.67199656e+05, 1.69815171e+00, 3.71300537e+02, 1.23801136e+00, 1.67199656e+05, 3.42932190e+02, 4.58021088e+02
5.34167004e+00, 2.54614628e-03, 1.63247302e-01, 4.68103203e+04, 5.58506966e-01, 3.39810455e+02, 1.67251301e+00, 4.68103203e+04, 2.87572479e+02, 5.62209717e+02
5.34167004e+00, -2.54616817e-03, 1.63247302e-01, 1.68192063e+05, 1.70745564e+00, 3.71385773e+02, 1.23680329e+00, 1.68192063e+05, 3.43089600e+02, 4.57429657e+02
5.34796906e+00, 9.72866019e-08, 1.71820000e-01, 1.35086875e+05, 1.46012342e+00, 3.59927582e+02, 1.39685631e+00, 1.35086875e+05, 3.22245636e+02, 5.02763794e+02
5.34796906e+00, -1.08752637e-07, 1.71820000e-01, 1.35096281e+05, 1.46022260e+00, 3.59928223e+02, 1.39684689e+00, 1.35096281e+05, 3.22246887e+02, 5.02767090e+02
5.35503197e+00, 2.83427211e-03, 1.70143694e-01, 4.23273516e+04, 5.13226151e-01, 3.37981873e+02, 1.69726157e+00, 4.23273516e+04, 2.84333832e+02, 5.69555176e+02
5.35503197e+00, -2.83428608e-03, 1.70143694e-01, 1.65286500e+05, 1.68010378e+00, 3.71149841e+02, 1.24011660e+00, 1.65286500e+05, 3.42653748e+02, 4.58921051e+02
5.35288620e+00, 3.17499950e-03, 1.63706496e-01, 1.74692676e+04, 2.80924320e-01, 2.95083160e+02, 2.31010079e+00, 1.74692676e+04, 2.16594330e+02, 6.81653564e+02
5.35288620e+00, -3.17499624e-03, 1.63706496e-01, 1.49986313e+05, 1.53928173e+00, 3.69373810e+02, 1.26514113e+00, 1.49986313e+05, 3.39382477e+02, 4.67237427e+02
5.35042715e+00, 2.73687206e-03, 1.67763203e-01, 4.33898398e+04, 5.24204791e-01, 3.38113098e+02, 1.69559717e+00, 4.33898398e+04, 2.84619385e+02, 5.68303040e+02
5.35042715e+00, -2.73689046e-03, 1.67763203e-01, 1.66028344e+05, 1.68700361e+00, 3.71219116e+02, 1.23915219e+00, 1.66028344e+05, 3.42781738e+02, 4.58497620e+02
5.35899210e+00, 3.17499950e-03, 1.61152706e-01, 1.73301699e+04, 2.77774334e-01, 2.95568542e+02, 2.30276585e+00, 1.73301699e+04, 2.17306839e+02, 6.80602173e+02
5.35899210e+00, -3.17499624e-03, 1.61152706e-01, 1.44258469e+05, 1.49404919e+00, 3.67690125e+02, 1.28878450e+00, 1.44258469e+05, 3.36296814e+02, 4.73679749e+02
5.35651922e+00, 3.17499950e-03, 1.55010298e-01, 1.91373418e+04, 3.08108896e-01, 2.94906464e+02, 2.31289768e+00, 1.91373418e+04, 2.16334656e+02, 6.82051941e+02
5.35651922e+00, -3.17499624e-03, 1.55010298e-01, 1.42958000e+05, 1.48415220e+00, 3.67255371e+02, 1.29485488e+00, 1.42958000e+05, 3.35500580e+02, 4.75508667e+02
5.35470200e+00, 3.17499950e-03, 1.59358397e-01, 1.77590547e+04, 2.84478486e-01, 2.95673218e+02, 2.30118799e+00, 1.77590547e+04, 2.17461227e+02, 6.80346130e+02
5.35470200e+00, -3.17499624e-03, 1.59358397e-01, 1.43974328e+05, 1.49169052e+00, 3.67625305e+02, 1.28969431e+00, 1.43974328e+05, 3.36176971e+02, 4.74073029e+02
5.36234903e+00, 3.17499950e-03, 1.51967302e-01, 1.99489941e+04, 3.19012165e-01, 2.95910583e+02, 2.29775500e+00, 1.99489941e+04, 2.17810196e+02, 6.79907898e+02
5.36234903e+00, -3.17499624e-03, 1.51967302e-01, 1.41860438e+05, 1.47657025e+00, 3.66780823e+02, 1.30148005e+00, 1.41860438e+05, 3.34634064e+02, 4.77339874e+02
5.35977602e+00, 3.17499950e-03, 1.46042705e-01, 1.92580313e+04, 3.09127599e-01, 2.95350128e+02, 2.30622005e+00, 1.92580313e+04, 2.16986298e+02, 6.81120178e+02
5.35977602e+00, -3.17499624e-03, 1.46042705e-01, 1.40895125e+05, 1.46945548e+00, 3.66414032e+02, 1.30657673e+00, 1.40895125e+05, 3.33965393e+02, 4.78735260e+02
5.35814714e+00, 3.17499950e-03, 1.50526494e-01, 1.93353262e+04, 3.11151803e-01, 2.94973480e+02, 2.31194115e+00, 1.93353262e+04, 2.16433121e+02, 6.81881592e+02
5.35814714e+00, -3.17499624e-03, 1.50526494e-01, 1.41979734e+05, 1.47650421e+00, 3.66943146e+02, 1.29919887e+00, 1.41979734e+05, 3.34930359e+02, 4.76711121e+02
5.36549520e+00, 3.17499950e-03, 1.42975003e-01, 2.01970332e+04, 3.19117457e-01, 2.97687531e+02, 2.27096558e+00, 2.01970332e+04, 2.20434814e+02, 6.76022400e+02
5.36549520e+00, -3.17499693e-03, 1.42975003e-01, 1.39316109e+05, 1.45978892e+00, 3.65560272e+02, 1.31848252e+00, 1.39316109e+05, 3.32410614e+02, 4.81983002e+02
5.36284685e+00, 3.17499950e-03, 1.37254193e-01, 2.11134355e+04, 3.28057796e-01, 3.00178436e+02, 2.23361611e+00, 2.11134355e+04, 2.24141174e+02, 6.70460083e+02
5.36284685e+00, -3.17499740e-03, 1.37254193e-01, 1.38380078e+05, 1.45400250e+00, 3.65053406e+02, 1.32552350e+00, 1.38380078e+05, 3.31489594e+02, 4.83876556e+02
5.36131096e+00, 3.17499950e-03, 1.41648501e-01, 1.97440547e+04, 3.13560545e-01, 2.96886902e+02, 2.28302288e+00, 1.97440547e+04, 2.19256561e+02, 6.77748047e+02
5.36131096e+00, -3.17499670e-03, 1.41648501e-01, 1.39698359e+05, 1.46242082e+00, 3.65731384e+02, 1.31609154e+00, 1.39698359e+05, 3.32721985e+02, 4.81330261e+02
5.36000586e+00, 3.17499950e-03, 1.31922007e-01, 2.33260195e+04, 3.49483430e-01, 3.05477386e+02, 2.15552330e+00, 2.33260195e+04, 2.32159058e+02, 6.58084045e+02
5.36000586e+00, -3.17499787e-03, 1.31922007e-01, 1.37605672e+05, 1.45001388e+00, 3.64530457e+02, 1.33278406e+00, 1.37605672e+05, 3.30540710e+02, 4.85822601e+02
5.36853313e+00, 3.17499950e-03, 1.34159803e-01, 2.38643516e+04, 3.56895328e-01, 3.05946686e+02, 2.14848685e+00, 2.38643516e+04, 2.32842819e+02, 6.57229248e+02
5.36853313e+00, -3.17499787e-03, 1.34159803e-01, 1.36723188e+05, 1.44326520e+00, 3.64209503e+02, 1.33724260e+00, 1.36723188e+05, 3.29958588e+02, 4.87033203e+02
5.36569214e+00, 3.17499950e-03, 1.28827602e-01, 2.79923164e+04, 3.95340502e-01, 3.14499634e+02, 2.02509212e+00, 2.79923164e+04, 2.46100677e+02, 6.36120300e+02
5.36569214e+00, -3.17499833e-03, 1.28827602e-01, 1.36110531e+05, 1.44039607e+00, 3.63753235e+02, 1.34356833e+00, 1.36110531e+05, 3.29132660e+02, 4.88711456e+02
5.36427021e+00, 3.17499950e-03, 1.33040905e-01, 2.36701953e+04, 3.53899986e-01, 3.05893188e+02, 2.14936352e+00, 2.36701953e+04, 2.32778275e+02, 6.57201050e+02
5.36427021e+00, -3.17499787e-03, 1.33040905e-01, 1.37169922e+05, 1.44666076e+00, 3.64374847e+02, 1.33494580e+00, 1.37169922e+05, 3.30258514e+02, 4.86406555e+02
5.35631895e+00, 3.17499950e-03, 1.31057501e-01, 2.29971426e+04, 3.45664710e-01, 3.04948547e+02, 2.16329789e+00, 2.29971426e+04, 2.31362228e+02, 6.59251099e+02
5.35631895e+00, -3.17499763e-03, 1.31057501e-01, 1.37970781e+05, 1.45273626e+00, 3.64672119e+02, 1.33081675e+00, 1.37970781e+05, 3.30797607e+02, 4.85297791e+02
5.37225580e+00, 3.17499950e-03, 1.25196397e-01, 3.75293008e+04, 4.84234214e-01, 3.29209564e+02, 1.81758308e+00, 3.75293008e+04, 2.69618225e+02, 5.97542542e+02
5.37225580e+00, -3.17499903e-03, 1.25196397e-01, 1.34608438e+05, 1.43101192e+00, 3.62925659e+02, 1.35503519e+00, 1.34608438e+05, 3.27636475e+02, 4.91773865e+02
5.36840820e+00, 3.17499950e-03, 1.19784802e-01, 4.58618945e+04, 5.58943212e-01, 3.38633453e+02, 1.68709445e+00, 4.58618945e+04, 2.85290649e+02, 5.69823608e+02
5.36840820e+00, -3.17499950e-03, 1.19784802e-01, 1.34194313e+05, 1.42906988e+00, 3.62612793e+02, 1.35937333e+00, 1.34194313e+05, 3.27072021e+02, 4.92916229e+02
5.36705017e+00, 3.17499950e-03, 1.24306202e-01, 3.58989219e+04, 4.68520999e-01, 3.27023926e+02, 1.84825516e+00, 3.58989219e+04, 2.66108795e+02, 6.02929993e+02
5.36705017e+00, -3.17499903e-03, 1.24306202e-01, 1.35104016e+05, 1.43446696e+00, 3.63154785e+02, 1.35186541e+00, 1.35104016e+05, 3.28050446e+02, 4.90923920e+02
5.36874294e+00, 3.17499950e-03, 1.08632497e-01, 5.59294492e+04, 6.45090282e-01, 3.48422882e+02, 1.55184650e+00, 5.59294492e+04, 3.01975372e+02, 5.40681274e+02
5.36874294e+00, -3.17500089e-03, 1.08632497e-01, 1.32495094e+05, 1.41692162e+00, 3.61851379e+02, 1.36991501e+00, 1.32495094e+05, 3.25699646e+02, 4.95688782e+02
5.37442493e+00, 3.17499950e-03, 1.14806101e-01, 5.48540625e+04, 6.37970090e-01, 3.46961090e+02, 1.57221735e+00, 5.48540625e+04, 2.99449524e+02, 5.45424683e+02
5.37442493e+00, -3.17500043e-03, 1.14806101e-01, 1.32814000e+05, 1.41990399e+00, 3.61906036e+02, 1.36915541e+00, 1.32814000e+05, 3.25798126e+02, 4.95501648e+02
5.36857605e+00, 3.17499950e-03, 1.14208698e-01, 5.33285391e+04, 6.23953819e-01, 3.45886597e+02, 1.58695412e+00, 5.33285391e+04, 2.97603271e+02, 5.48572815e+02
5.36857605e+00, -3.17500019e-03, 1.14208698e-01, 1.33307953e+05, 1.42326164e+00, 3.62150055e+02, 1.36578262e+00, 1.33307953e+05, 3.26237701e+02, 4.94604370e+02
5.37415409e+00, 3.17499950e-03, 1.03523999e-01, 5.76783281e+04, 6.59677029e-01, 3.49897095e+02, 1.53160572e+00, 5.76783281e+04, 3.04535522e+02, 5.35891357e+02
5.37415409e+00, -3.17500159e-03, 1.03523999e-01, 1.31455875e+05, 1.40829074e+00, 3.61532440e+02, 1.37431645e+00, 1.31455875e+05, 3.25125763e+02, 4.96853729e+02
5.36867905e+00, 3.17499950e-03, 9.82989967e-02, 5.73131953e+04, 6.59245968e-01, 3.48907349e+02, 1.54524803e+00, 5.73131953e+04, 3.02815125e+02, 5.39140930e+02
5.36867905e+00, -3.17500206e-03, 9.82989967e-02, 1.31303641e+05, 1.40431261e+00, 3.61834808e+02, 1.37010837e+00, 1.31303641e+05, 3.25669891e+02, 4.95729767e+02
5.36871099e+00, 3.17499950e-03, 1.03465803e-01, 5.66239297e+04, 6.50218844e-01, 3.49196716e+02, 1.54116845e+00, 5.66239297e+04, 3.03317627e+02, 5.38162964e+02
5.36871099e+00, -3.17500136e-03, 1.03465803e-01, 1.31848656e+05, 1.41084909e+00, 3.61743774e+02, 1.37139142e+00, 1.31848656e+05, 3.25506042e+02, 4.96070343e+02
5.37357807e+00, 3.17500019e-03, 9.28367972e-02, 5.99785586e+04, 6.94293201e-01, 3.47806519e+02, 1.56081104e+00, 5.99785586e+04, 3.00907990e+02, 5.42851074e+02
5.37357807e+00, -3.17500276e-03, 9.28367972e-02, 1.30573352e+05, 1.39521348e+00, 3.62001617e+02, 1.36776280e+00, 1.30573352e+05, 3.25970215e+02, 4.95126251e+02
5.36714506e+00, 3.17500019e-03, 8.79326984e-02, 6.02829023e+04, 7.08673060e-01, 3.45154694e+02, 1.59750187e+00, 6.02829023e+04, 2.96338409e+02, 5.51357849e+02
5.36714506e+00, -3.17500299e-03, 8.79326984e-02, 1.30523883e+05, 1.39054573e+00, 3.62540314e+02, 1.36025596e+00, 1.30523883e+05, 3.26941101e+02, 4.93136414e+02
5.36791182e+00, 3.17499950e-03, 9.31157991e-02, 5.84504688e+04, 6.77974224e-01, 3.47457458e+02, 1.56542993e+00, 5.84504688e+04, 3.00305145e+02, 5.43905762e+02
5.36791182e+00, -3.17500252e-03, 9.31157991e-02, 1.30872898e+05, 1.39747572e+00, 3.62123352e+02, 1.36608100e+00, 1.30872898e+05, 3.26189453e+02, 4.94676361e+02
5.37270308e+00, 3.17500136e-03, 8.18393975e-02, 6.46804766e+04, 7.66812742e-01, 3.43672516e+02, 1.61857390e+00, 6.46804766e+04, 2.93796570e+02, 5.56189941e+02
5.37270308e+00, -3.17500392e-03, 8.18393975e-02, 1.30079000e+05, 1.38194799e+00, 3.63045715e+02, 1.35316801e+00, 1.30079000e+05, 3.27853394e+02, 4.91256958e+02
5.36632109e+00, 3.17500136e-03, 7.64134005e-02, 6.55259219e+04, 7.81590223e-01, 3.42624634e+02, 1.63309073e+00, 6.55259219e+04, 2.92007690e+02, 5.59344543e+02
5.36632109e+00, -3.17500415e-03, 7.64134005e-02, 1.30183250e+05, 1.37841797e+00, 3.63655945e+02, 1.34461260e+00, 1.30183250e+05, 3.28956360e+02, 4.88970825e+02
5.36673307e+00, 3.17500066e-03, 8.21731016e-02, 6.28528828e+04, 7.47694850e-01, 3.43091766e+02, 1.62636304e+00, 6.28528828e+04, 2.92804993e+02, 5.57922058e+02
5.36673307e+00, -3.17500369e-03, 8.21731016e-02, 1.30221398e+05, 1.38274217e+00, 3.63140045e+02, 1.35185945e+00, 1.30221398e+05, 3.28023621e+02, 4.90913177e+02
5.37199211e+00, 3.17500252e-03, 7.04244971e-02, 6.97359453e+04, 8.27734292e-01, 3.43465546e+02, 1.62181127e+00, 6.97359453e+04, 2.93442780e+02, 5.56969604e+02
